TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_DeliveryType,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_SettlementCurrency,Attributes_DeliveryType,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Forward,NDF,UPI,QZQMVJVZQZCQ,New,,2023-12-13 03:31:50,JFTXFC,NA/Fwd NDF AUD KZT,AUD KZT,Spot,Forward price of underlying instrument,CASH,Cash,AUD,KZT,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZB267RHPD58,New,,2023-12-13 03:32:09,JFTXFC,NA/Fwd NDF KZT NZD,KZT NZD,Spot,Forward price of underlying instrument,CASH,Cash,KZT,NZD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVZ4FSN55RD,New,,2023-12-13 03:37:31,JFTXFC,NA/Fwd NDF KHR NZD,KHR NZD,Spot,Forward price of underlying instrument,CASH,Cash,KHR,NZD,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFNKFTL43BW,New,,2023-12-13 03:38:00,JFTXFC,NA/Fwd NDF IDR INR,IDR INR,Spot,Forward price of underlying instrument,CASH,Cash,IDR,INR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPSM85PHG9W,New,,2023-12-13 03:38:01,JFTXFC,NA/Fwd NDF EUR UAH,EUR UAH,Spot,Forward price of underlying instrument,CASH,Cash,EUR,UAH,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJ5BH1XDQJ4,New,,2023-12-13 03:38:05,JFTXFC,NA/Fwd NDF BRL GBP,BRL GBP,Spot,Forward price of underlying instrument,CASH,Cash,BRL,GBP,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZP1HLDQ0MRB,New,,2023-12-13 03:40:02,JFTXFC,NA/Fwd NDF AUD EUR,AUD EUR,Spot,Forward price of underlying instrument,CASH,Cash,AUD,EUR,CAD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0TTWNRSRVP,New,,2023-12-13 03:40:12,JFTXFC,NA/Fwd NDF CHF PLN,CHF PLN,Spot,Forward price of underlying instrument,CASH,Cash,CHF,PLN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1VF68P3KQK,New,,2023-12-13 03:40:21,JFTXFC,NA/Fwd NDF FJD VND,FJD VND,Spot,Forward price of underlying instrument,CASH,Cash,FJD,VND,VND,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZC68TCKZ8B2,New,,2023-12-13 03:40:32,JFTXFC,NA/Fwd NDF BGN EUR,BGN EUR,Spot,Forward price of underlying instrument,CASH,Cash,BGN,EUR,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7FPWWP171Z,New,,2023-12-13 03:46:47,JFTXFC,NA/Fwd NDF CLP COP,CLP COP,Spot,Forward price of underlying instrument,CASH,Cash,CLP,COP,CLP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJB6JPG3QCH,New,,2023-12-13 03:46:54,JFTXFC,NA/Fwd NDF ARS USD,ARS USD,Spot,Forward price of underlying instrument,CASH,Cash,ARS,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ7P8KFPP77L,New,,2023-12-13 04:09:35,JFTXFC,NA/Fwd NDF JPY UYU,JPY UYU,Spot,Forward price of underlying instrument,CASH,Cash,JPY,UYU,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCCZM0N3THZ,New,,2023-12-13 04:09:38,JFTXFC,NA/Fwd NDF CAD CHF,CAD CHF,Spot,Forward price of underlying instrument,CASH,Cash,CAD,CHF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZCDZ5R334VS,New,,2023-12-13 04:09:38,JFTXFC,NA/Fwd NDF CHF GBP,CHF GBP,Spot,Forward price of underlying instrument,CASH,Cash,CHF,GBP,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8LW9895PH1,New,,2023-12-13 04:16:00,JFTXFC,NA/Fwd NDF NZD PHP,NZD PHP,Spot,Forward price of underlying instrument,CASH,Cash,NZD,PHP,PHP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBFQXTNJ741,New,,2023-12-13 04:16:03,JFTXFC,NA/Fwd NDF AUD RUB,AUD RUB,Spot,Forward price of underlying instrument,CASH,Cash,AUD,RUB,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1W0FJ98S57,New,,2023-12-13 04:16:03,JFTXFC,NA/Fwd NDF KPW USD,KPW USD,Spot,Forward price of underlying instrument,CASH,Cash,KPW,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZG4L4XKNJZ2,New,,2023-12-13 04:16:03,JFTXFC,NA/Fwd NDF CAD IDR,CAD IDR,Spot,Forward price of underlying instrument,CASH,Cash,CAD,IDR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8397Q4NKMW,New,,2023-12-13 04:18:02,JFTXFC,NA/Fwd NDF BWP USD,BWP USD,Spot,Forward price of underlying instrument,CASH,Cash,BWP,USD,BWP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8Q9L9RH3BB,New,,2023-12-13 04:18:08,JFTXFC,NA/Fwd NDF MGA USD,MGA USD,Spot,Forward price of underlying instrument,CASH,Cash,MGA,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1RM708BJZ3,New,,2023-12-13 04:18:17,JFTXFC,NA/Fwd NDF TTD USD,TTD USD,Spot,Forward price of underlying instrument,CASH,Cash,TTD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZX4HXBXW70X,New,,2023-12-13 04:18:22,JFTXFC,NA/Fwd NDF KRW MXN,KRW MXN,Spot,Forward price of underlying instrument,CASH,Cash,KRW,MXN,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW7T13SCNC1,New,,2023-12-13 04:18:22,JFTXFC,NA/Fwd NDF KRW MXN,KRW MXN,Spot,Forward price of underlying instrument,CASH,Cash,KRW,MXN,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZWGNGKZCR96,New,,2023-12-13 04:18:30,JFTXFC,NA/Fwd NDF CNY TRY,CNY TRY,Spot,Forward price of underlying instrument,CASH,Cash,CNY,TRY,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGZTSDQFB7N,New,,2023-12-13 04:19:25,JFTXFC,NA/Fwd NDF BYN RUB,BYN RUB,Spot,Forward price of underlying instrument,CASH,Cash,BYN,RUB,BYN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHHC7N7JG6C,New,,2023-12-13 04:21:28,JFTXFC,NA/Fwd NDF JPY KZT,JPY KZT,Spot,Forward price of underlying instrument,CASH,Cash,JPY,KZT,JPY,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9JR4FR1L54,New,,2023-12-13 04:21:30,JFTXFC,NA/Fwd NDF GTQ WST,GTQ WST,Spot,Forward price of underlying instrument,CASH,Cash,GTQ,WST,WST,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ017X7103K9,New,,2023-12-13 04:23:14,JFTXFC,NA/Fwd NDF DKK RUB,DKK RUB,Spot,Forward price of underlying instrument,CASH,Cash,DKK,RUB,RUB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZ4XNSBR1Q9,New,,2023-12-13 04:25:24,JFTXFC,NA/Fwd NDF PGK USD,PGK USD,Spot,Forward price of underlying instrument,CASH,Cash,PGK,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPS3W5QW099,New,,2023-12-13 04:25:24,JFTXFC,NA/Fwd NDF SBD USD,SBD USD,Spot,Forward price of underlying instrument,CASH,Cash,SBD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8BC4K6XBKH,New,,2023-12-13 04:25:24,JFTXFC,NA/Fwd NDF FJD USD,FJD USD,Spot,Forward price of underlying instrument,CASH,Cash,FJD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZM7VJ2LW6R9,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF BIF USD,BIF USD,Spot,Forward price of underlying instrument,CASH,Cash,BIF,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGBK4QQ3VXH,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF BAM USD,BAM USD,Spot,Forward price of underlying instrument,CASH,Cash,BAM,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZJ0FLDWTVX1,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF USD XPF,USD XPF,Spot,Forward price of underlying instrument,CASH,Cash,USD,XPF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRC2ZXWTMGP,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF BMD USD,BMD USD,Spot,Forward price of underlying instrument,CASH,Cash,BMD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGPJQK7CMTW,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF BZD USD,BZD USD,Spot,Forward price of underlying instrument,CASH,Cash,BZD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5NL9N1QDZ4,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF BSD USD,BSD USD,Spot,Forward price of underlying instrument,CASH,Cash,BSD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZFFR9X0LLH,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF AWG USD,AWG USD,Spot,Forward price of underlying instrument,CASH,Cash,AWG,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBR0ZNTV7D9,New,,2023-12-13 04:25:25,JFTXFC,NA/Fwd NDF ANG USD,ANG USD,Spot,Forward price of underlying instrument,CASH,Cash,ANG,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMKD6JN5GBF,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF CVE USD,CVE USD,Spot,Forward price of underlying instrument,CASH,Cash,CVE,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZQ3XNVLW2PJ,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF CDF USD,CDF USD,Spot,Forward price of underlying instrument,CASH,Cash,CDF,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1ZZP0JMQQR,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF GNF USD,GNF USD,Spot,Forward price of underlying instrument,CASH,Cash,GNF,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKSFKMB0F81,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF GMD USD,GMD USD,Spot,Forward price of underlying instrument,CASH,Cash,GMD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3XPSSM19FB,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF GYD USD,GYD USD,Spot,Forward price of underlying instrument,CASH,Cash,GYD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2X34ZKGTQB,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF HTG USD,HTG USD,Spot,Forward price of underlying instrument,CASH,Cash,HTG,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZS6CX0NH3R3,New,,2023-12-13 04:25:26,JFTXFC,NA/Fwd NDF KHR USD,KHR USD,Spot,Forward price of underlying instrument,CASH,Cash,KHR,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFC4VFGPDZG,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF SCR USD,SCR USD,Spot,Forward price of underlying instrument,CASH,Cash,SCR,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXDC7MP9WQQ,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF LBP USD,LBP USD,Spot,Forward price of underlying instrument,CASH,Cash,LBP,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ4QH846MKWD,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF KYD USD,KYD USD,Spot,Forward price of underlying instrument,CASH,Cash,KYD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGKBDVD7MCZ,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF PAB USD,PAB USD,Spot,Forward price of underlying instrument,CASH,Cash,PAB,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMF9FQPBSLR,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF SZL USD,SZL USD,Spot,Forward price of underlying instrument,CASH,Cash,SZL,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZNC3XB2SQQ9,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF MOP USD,MOP USD,Spot,Forward price of underlying instrument,CASH,Cash,MOP,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZNSQHWP4NBD,New,,2023-12-13 04:25:27,JFTXFC,NA/Fwd NDF SLL USD,SLL USD,Spot,Forward price of underlying instrument,CASH,Cash,SLL,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZN4BHVCBGTF,New,,2023-12-13 04:25:28,JFTXFC,NA/Fwd NDF USD YER,USD YER,Spot,Forward price of underlying instrument,CASH,Cash,USD,YER,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3KH73PKNGG,New,,2023-12-13 04:25:39,JFTXFC,NA/Fwd NDF AFN USD,AFN USD,Spot,Forward price of underlying instrument,CASH,Cash,AFN,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZL2G6M5T730,New,,2023-12-13 04:25:58,JFTXFC,NA/Fwd NDF BYR USD,BYR USD,Spot,Forward price of underlying instrument,CASH,Cash,BYR,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1MG0WSWQH7,New,,2023-12-13 04:25:59,JFTXFC,NA/Fwd NDF IQD USD,IQD USD,Spot,Forward price of underlying instrument,CASH,Cash,IQD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXCXBH50RQP,New,,2023-12-13 04:25:59,JFTXFC,NA/Fwd NDF ERN USD,ERN USD,Spot,Forward price of underlying instrument,CASH,Cash,ERN,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ2475LRCJNT,New,,2023-12-13 04:26:00,JFTXFC,NA/Fwd NDF LYD USD,LYD USD,Spot,Forward price of underlying instrument,CASH,Cash,LYD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLXDRZS03LR,New,,2023-12-13 04:26:00,JFTXFC,NA/Fwd NDF LRD USD,LRD USD,Spot,Forward price of underlying instrument,CASH,Cash,LRD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZH4QWGXZ3X2,New,,2023-12-13 04:26:00,JFTXFC,NA/Fwd NDF MRO USD,MRO USD,Spot,Forward price of underlying instrument,CASH,Cash,MRO,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ91TV3Q01N6,New,,2023-12-13 04:26:01,JFTXFC,NA/Fwd NDF SRD USD,SRD USD,Spot,Forward price of underlying instrument,CASH,Cash,SRD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0Z1BM5MFV9,New,,2023-12-13 04:26:01,JFTXFC,NA/Fwd NDF STD USD,STD USD,Spot,Forward price of underlying instrument,CASH,Cash,STD,USD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8NW5HRWP5K,New,,2023-12-13 04:26:11,JFTXFC,NA/Fwd NDF AED HKD,AED HKD,Spot,Forward price of underlying instrument,CASH,Cash,AED,HKD,BRL,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZK5DCR5VZ38,New,,2023-12-13 04:26:11,JFTXFC,NA/Fwd NDF AED CHF,AED CHF,Spot,Forward price of underlying instrument,CASH,Cash,AED,CHF,AED,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF1884BDQRK,New,,2023-12-13 04:26:40,JFTXFC,NA/Fwd NDF GHS USD,GHS USD,Spot,Forward price of underlying instrument,CASH,Cash,GHS,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ3NGZ2519CZ,New,,2023-12-13 04:26:42,JFTXFC,NA/Fwd NDF IDR THB,IDR THB,Spot,Forward price of underlying instrument,CASH,Cash,IDR,THB,IDR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1C5440TH7T,New,,2023-12-13 04:27:48,JFTXFC,NA/Fwd NDF AUD USD,AUD USD,Spot,Forward price of underlying instrument,CASH,Cash,AUD,USD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ8338R23DJK,New,,2023-12-13 04:28:30,JFTXFC,NA/Fwd NDF EUR NAD,EUR NAD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,NAD,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSKDX4H6L1V,New,,2023-12-13 04:30:03,JFTXFC,NA/Fwd NDF AUD VND,AUD VND,Spot,Forward price of underlying instrument,CASH,Cash,AUD,VND,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZBB0C7MJT3P,New,,2023-12-13 04:30:19,JFTXFC,NA/Fwd NDF EUR XAF,EUR XAF,Spot,Forward price of underlying instrument,CASH,Cash,EUR,XAF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVGN0W9G9NF,New,,2023-12-13 04:31:51,JFTXFC,NA/Fwd NDF ILS KRW,ILS KRW,Spot,Forward price of underlying instrument,CASH,Cash,ILS,KRW,ILS,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZW1XBX4L7V0,New,,2023-12-13 04:31:51,JFTXFC,NA/Fwd NDF HUF KRW,HUF KRW,Spot,Forward price of underlying instrument,CASH,Cash,HUF,KRW,HUF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZXRZ9B3DCXF,New,,2023-12-13 04:32:05,JFTXFC,NA/Fwd NDF EUR HRK,EUR HRK,Spot,Forward price of underlying instrument,CASH,Cash,EUR,HRK,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZFL9L259HZR,New,,2023-12-13 04:32:34,JFTXFC,NA/Fwd NDF EUR XOF,EUR XOF,Spot,Forward price of underlying instrument,CASH,Cash,EUR,XOF,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ1T7D4NK6S3,New,,2023-12-13 04:33:35,JFTXFC,NA/Fwd NDF GBP MAD,GBP MAD,Spot,Forward price of underlying instrument,CASH,Cash,GBP,MAD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZDK4JGH99MW,New,,2023-12-13 04:38:40,JFTXFC,NA/Fwd NDF NOK USD,NOK USD,Spot,Forward price of underlying instrument,CASH,Cash,NOK,USD,BRL,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5H26BLFCZS,New,,2023-12-13 04:38:46,JFTXFC,NA/Fwd NDF MXN MXV,MXN MXV,Spot,Forward price of underlying instrument,CASH,Cash,MXN,MXV,MXN,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5GTRTKN34X,New,,2023-12-13 04:39:12,JFTXFC,NA/Fwd NDF CLP DKK,CLP DKK,Spot,Forward price of underlying instrument,CASH,Cash,CLP,DKK,CLP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ9FHT5K8WFS,New,,2023-12-13 04:39:14,JFTXFC,NA/Fwd NDF GBP HKD,GBP HKD,Spot,Forward price of underlying instrument,CASH,Cash,GBP,HKD,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZLL2L8XXD6S,New,,2023-12-13 04:40:12,JFTXFC,NA/Fwd NDF CHF TRY,CHF TRY,Spot,Forward price of underlying instrument,CASH,Cash,CHF,TRY,USD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZTWS1DV89H3,New,,2023-12-13 04:40:50,JFTXFC,NA/Fwd NDF MMK USD,MMK USD,Spot,Forward price of underlying instrument,CASH,Cash,MMK,USD,MMK,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZMZNM39ZLFS,New,,2023-12-13 04:41:24,JFTXFC,NA/Fwd NDF CHF CLF,CHF CLF,Spot,Forward price of underlying instrument,CASH,Cash,CHF,CLF,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ0FRFS3W89K,New,,2023-12-13 04:41:25,JFTXFC,NA/Fwd NDF BRL CAD,BRL CAD,Spot,Forward price of underlying instrument,CASH,Cash,BRL,CAD,CHF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZSR1RCBF1F0,New,,2023-12-13 04:41:25,JFTXFC,NA/Fwd NDF AED CLF,AED CLF,Spot,Forward price of underlying instrument,CASH,Cash,AED,CLF,CLF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZGFRK84J7JC,New,,2023-12-13 04:41:25,JFTXFC,NA/Fwd NDF CLP EUR,CLP EUR,Spot,Forward price of underlying instrument,CASH,Cash,CLP,EUR,AUD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZF58HH1X820,New,,2023-12-13 04:41:48,JFTXFC,NA/Fwd NDF BGN BRL,BGN BRL,Spot,Forward price of underlying instrument,CASH,Cash,BGN,BRL,BRL,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ37ZDG84RBM,New,,2023-12-13 04:43:22,JFTXFC,NA/Fwd NDF EUR USD,EUR USD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,USD,GBP,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZCK6P51MSV,New,,2023-12-13 04:44:15,JFTXFC,NA/Fwd NDF INR USD,INR USD,Spot,Forward price of underlying instrument,CASH,Cash,INR,USD,THB,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ5GZ506GKV8,New,,2023-12-13 04:45:08,JFTXFC,NA/Fwd NDF AED ARS,AED ARS,Spot,Forward price of underlying instrument,CASH,Cash,AED,ARS,ARS,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZKNKWSDZH2V,New,,2023-12-13 04:45:26,JFTXFC,NA/Fwd NDF NZD PGK,NZD PGK,Spot,Forward price of underlying instrument,CASH,Cash,NZD,PGK,NZD,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZPGQS40TLCW,New,,2023-12-13 04:45:27,JFTXFC,NA/Fwd NDF EUR PGK,EUR PGK,Spot,Forward price of underlying instrument,CASH,Cash,EUR,PGK,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZ79T0QJ94CJ,New,,2023-12-13 04:49:01,JFTXFC,NA/Fwd NDF ETB EUR,ETB EUR,Spot,Forward price of underlying instrument,CASH,Cash,ETB,EUR,EUR,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZRQXHZ5K068,New,,2023-12-13 04:49:50,JFTXFC,NA/Fwd NDF EUR GTQ,EUR GTQ,Spot,Forward price of underlying instrument,CASH,Cash,EUR,GTQ,GTQ,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZVB52NK9GZ5,New,,2023-12-13 04:50:18,JFTXFC,NA/Fwd NDF CHF UAH,CHF UAH,Spot,Forward price of underlying instrument,CASH,Cash,CHF,UAH,UAH,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZZVT16RZ4JT,New,,2023-12-13 04:50:56,JFTXFC,NA/Fwd NDF HUF PLN,HUF PLN,Spot,Forward price of underlying instrument,CASH,Cash,HUF,PLN,HUF,,,,,,,,,
1,Foreign_Exchange,Forward,NDF,UPI,QZHN07VK17BJ,New,,2023-12-13 04:51:25,JFTXFC,NA/Fwd NDF EUR JOD,EUR JOD,Spot,Forward price of underlying instrument,CASH,Cash,EUR,JOD,JOD,,,,,,,,,
