TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_UnderlyingAssetType,Derived_SingleorMultiCurrency,Derived_CFIDeliveryType,Derived_ShortName,Derived_UnderlierName,Attributes_NotionalCurrency,Attributes_ReferenceRate,Attributes_ReferenceRateTermValue,Attributes_ReferenceRateTermUnit,Attributes_OtherNotionalCurrency,Attributes_OtherLegReferenceRate,Attributes_OtherLegReferenceRateTermValue,Attributes_OtherLegReferenceRateTermUnit,Attributes_NotionalSchedule,Attributes_DeliveryType,Attributes_Underlying_UnderlierCharacteristic,Attributes_Underlying_ReferenceRate,Attributes_Underlying_ReferenceRateTermValue,Attributes_Underlying_ReferenceRateTermUnit,Attributes_OtherLegUnderlying_OtherLegUnderlierCharacteristic,Attributes_OtherLegUnderlying_OtherLegReferenceRate,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermValue,Attributes_OtherLegUnderlying_OtherLegReferenceRateTermUnit,Derived_OptionExerciseStyle,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_UnderlyingInstrumentIndex,Attributes_UnderlyingInstrumentIndexTermValue,Attributes_UnderlyingInstrumentIndexTermUnit,Attributes_OptionType,Attributes_UnderlyingInstrumentUPI,Attributes_OptionExerciseStyle,Attributes_ValuationMethodorTrigger,Derived_ReturnorPayoutTrigger,Attributes_UnderlyingAssetType,Attributes_UnderlyingInstrumentISIN,Attributes_UnderlierCharacteristic,Attributes_ReturnorPayoutTrigger
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZWVGG85JT3N,New,,2024-09-11T22:17:08,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx USD,USA-CPI-U,USD,USA-CPI-U,4.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZN1D35HTH6V,New,,2024-09-11T22:21:25,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,12.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZK0TXNFJT6V,New,,2024-09-11T22:22:28,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,27.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZQNSH12NX21,New,,2024-09-11T22:28:27,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,25.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZQTMNLV94CZ,New,,2024-09-11T22:30:41,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx USD,USA-CPI-U,USD,USA-CPI-U,28.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZZBFK5HV6DF,New,,2024-09-11T22:58:04,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx EUR,EUR-EXT-CPI,EUR,EUR-EXT-CPI,46.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZJHWNW4C1CV,New,,2024-09-11T23:00:46,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx GBP,UK-HICP,GBP,UK-HICP,11.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZ7HRZCT0X4W,New,,2024-09-11T23:11:33,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,7.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZV7MFQ36F2P,New,,2024-09-12T22:09:38,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,8.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZ9ZDR9HSQLZ,New,,2024-09-12T22:27:39,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx USD,USA-CPI-U,USD,USA-CPI-U,14.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZQNXGPCMP76,New,,2024-09-12T22:44:30,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx EUR,EUR-EXT-CPI,EUR,EUR-EXT-CPI,5.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZ4765HVF45P,New,,2024-09-12T22:47:40,SRGCSC,Inflation Rate Index,Single Currency,Cash,NA/Swap Infl Idx CLP,CLP-CPI,CLP,CLP-CPI,10.0,MNTH,,,,,Constant,CASH,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZSVS362W52C,New,,2024-09-12T22:50:19,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx AUD,AUD-CPI,AUD,AUD-CPI,30.0,MNTH,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
1,Rates,Swap,Inflation_Fixed_Float_Zero_Coupon,UPI,QZ12N6K9WHT9,New,,2024-09-12T22:58:44,SRGCSP,Inflation Rate Index,Single Currency,Physical,NA/Swap Infl Idx EUR,ESP-CPI,EUR,ESP-CPI,22.0,YEAR,,,,,Constant,PHYS,,,,,,,,,,,,,,,,,,,,,,,
