TemplateVersion,Header_AssetClass,Header_InstrumentType,Header_UseCase,Header_Level,Identifier_UPI,Identifier_Status,Identifier_StatusReason,Identifier_LastUpdateDateTime,Derived_ClassificationType,Derived_ShortName,Derived_UnderlierName,Derived_UnderlyingAssetType,Derived_ReturnorPayoutTrigger,Derived_CFIDeliveryType,Attributes_NotionalCurrency,Attributes_OtherNotionalCurrency,Attributes_DeliveryType,Derived_DeliveryType,Attributes_SettlementCurrency,Derived_ValuationMethodorTrigger,Derived_CFIOptionStyleandType,Attributes_OptionType,Attributes_OptionExerciseStyle,Attributes_UnderlyingAssetType,Attributes_ReturnorPayoutTrigger,Attributes_PlaceofSettlement,Attributes_ValuationMethodorTrigger
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZP7W6V90V6R,New,,2024-04-21T21:17:39,HFTHVC,NA/O Van O AED KZT,AED KZT,Spot,,Cash,AED,KZT,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ28587CMVKH,New,,2024-04-21T21:17:39,HFTHVC,NA/O Van O AED LAK,AED LAK,Spot,,Cash,AED,LAK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ4NKX4DDV6N,New,,2024-04-21T21:17:40,HFTHVC,NA/O Van O AED LKR,AED LKR,Spot,,Cash,AED,LKR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ45BM37F2NM,New,,2024-04-21T21:17:40,HFTHVC,NA/O Van O AED MAD,AED MAD,Spot,,Cash,AED,MAD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZNSPC732TNB,New,,2024-04-21T21:17:41,HFTHVC,NA/O Van O AED MMK,AED MMK,Spot,,Cash,AED,MMK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZKZQZGLKNL3,New,,2024-04-21T21:17:41,HFTHVC,NA/O Van O AED MNT,AED MNT,Spot,,Cash,AED,MNT,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZTQ42XL2DTJ,New,,2024-04-21T21:17:41,HFTHVC,NA/O Van O AED MOP,AED MOP,Spot,,Cash,AED,MOP,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZD2V6X1JQ78,New,,2024-04-21T21:17:42,HFTHVC,NA/O Van O AED MXN,AED MXN,Spot,,Cash,AED,MXN,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZSGWPKPJ7BJ,New,,2024-04-21T21:17:42,HFTHVC,NA/O Van O AED MYR,AED MYR,Spot,,Cash,AED,MYR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZK76J52RZFF,New,,2024-04-21T21:17:43,HFTHVC,NA/O Van O AED MZN,AED MZN,Spot,,Cash,AED,MZN,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZ394SWHMRJM,New,,2024-04-21T21:17:43,HFTHVC,NA/O Van O AED NGN,AED NGN,Spot,,Cash,AED,NGN,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZFRCB7K5MNW,New,,2024-04-21T21:17:44,HFTHVC,NA/O Van O AED NOK,AED NOK,Spot,,Cash,AED,NOK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZGSKXBPJ6FX,New,,2024-04-21T21:17:44,HFTHVC,NA/O Van O AED NPR,AED NPR,Spot,,Cash,AED,NPR,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZDJCGQR59JL,New,,2024-04-21T21:17:45,HFTHVC,NA/O Van O AED NZD,AED NZD,Spot,,Cash,AED,NZD,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
1,Foreign_Exchange,Option,Vanilla_Option,UPI,QZB56PGJRXDW,New,,2024-04-21T21:17:45,HFTHVC,NA/O Van O AED PGK,AED PGK,Spot,,Cash,AED,PGK,CASH,,,Vanilla,American-Chooser,OPTL,AMER,,,,
