bank,Date,TimestampNYC,ts_local,local_hour,Title,Impact,Currency,EventId
FED,2024-03-06,2024-03-06 10:00:00-05:00,2024-03-06 10:00:00-05:00,10,Fed Chair Powell Testifies,high,USD,140028
FED,2024-03-06,2024-03-06 12:00:00-05:00,2024-03-06 12:00:00-05:00,12,FOMC Member Daly Speaks,low,USD,140054
FED,2024-03-07,2024-03-07 10:00:00-05:00,2024-03-07 10:00:00-05:00,10,Fed Chair Powell Testifies,high,USD,140029
FED,2024-03-07,2024-03-07 11:30:00-05:00,2024-03-07 11:30:00-05:00,11,FOMC Member Mester Speaks,medium,USD,140055
FED,2024-03-08,2024-03-08 07:00:00-05:00,2024-03-08 07:00:00-05:00,7,FOMC Member Williams Speaks,low,USD,140056
FED,2024-03-21,2024-03-21 12:00:00-04:00,2024-03-21 12:00:00-04:00,12,FOMC Member Barr Speaks,low,USD,140081
FED,2024-03-22,2024-03-22 09:00:00-04:00,2024-03-22 09:00:00-04:00,9,Fed Chair Powell Speaks,high,USD,140083
FED,2024-03-22,2024-03-22 12:15:00-04:00,2024-03-22 12:15:00-04:00,12,FOMC Member Barr Speaks,low,USD,140082
FED,2024-03-22,2024-03-22 16:00:00-04:00,2024-03-22 16:00:00-04:00,16,FOMC Member Bostic Speaks,low,USD,140077
FED,2024-03-25,2024-03-25 08:25:00-04:00,2024-03-25 08:25:00-04:00,8,FOMC Member Bostic Speaks,low,USD,140093
FED,2024-03-25,2024-03-25 10:30:00-04:00,2024-03-25 10:30:00-04:00,10,FOMC Member Cook Speaks,low,USD,140108
FED,2024-03-27,2024-03-27 18:00:00-04:00,2024-03-27 18:00:00-04:00,18,FOMC Member Waller Speaks,high,USD,140103
FED,2024-03-29,2024-03-29 11:20:00-04:00,2024-03-29 11:20:00-04:00,11,FOMC Member Daly Speaks,low,USD,140107
FED,2024-03-29,2024-03-29 11:30:00-04:00,2024-03-29 11:30:00-04:00,11,Fed Chair Powell Speaks,high,USD,140104
FED,2024-04-01,2024-04-01 18:50:00-04:00,2024-04-01 18:50:00-04:00,18,FOMC Member Cook Speaks,low,USD,140119
FED,2024-04-02,2024-04-02 10:10:00-04:00,2024-04-02 10:10:00-04:00,10,FOMC Member Bowman Speaks,low,USD,140120
FED,2024-04-02,2024-04-02 12:00:00-04:00,2024-04-02 12:00:00-04:00,12,FOMC Member Williams Speaks,low,USD,140112
FED,2024-04-02,2024-04-02 12:05:00-04:00,2024-04-02 12:05:00-04:00,12,FOMC Member Mester Speaks,medium,USD,140096
FED,2024-04-02,2024-04-02 13:30:00-04:00,2024-04-02 13:30:00-04:00,13,FOMC Member Daly Speaks,low,USD,140097
FED,2024-04-03,2024-04-03 08:30:00-04:00,2024-04-03 08:30:00-04:00,8,FOMC Member Bostic Speaks,low,USD,140126
FED,2024-04-03,2024-04-03 09:45:00-04:00,2024-04-03 09:45:00-04:00,9,FOMC Member Bowman Speaks,low,USD,140121
FED,2024-04-03,2024-04-03 12:10:00-04:00,2024-04-03 12:10:00-04:00,12,Fed Chair Powell Speaks,high,USD,140113
FED,2024-04-03,2024-04-03 13:10:00-04:00,2024-04-03 13:10:00-04:00,13,FOMC Member Barr Speaks,low,USD,140122
FED,2024-04-03,2024-04-03 16:30:00-04:00,2024-04-03 16:30:00-04:00,16,FOMC Member Kugler Speaks,low,USD,140123
FED,2024-04-04,2024-04-04 12:15:00-04:00,2024-04-04 12:15:00-04:00,12,FOMC Member Barkin Speaks,medium,USD,140117
FED,2024-04-04,2024-04-04 14:00:00-04:00,2024-04-04 14:00:00-04:00,14,FOMC Member Mester Speaks,medium,USD,140114
FED,2024-04-05,2024-04-04 19:30:00-04:00,2024-04-04 19:30:00-04:00,19,FOMC Member Kugler Speaks,low,USD,140124
FED,2024-04-05,2024-04-05 09:15:00-04:00,2024-04-05 09:15:00-04:00,9,FOMC Member Barkin Speaks,low,USD,140118
FED,2024-04-05,2024-04-05 12:30:00-04:00,2024-04-05 12:30:00-04:00,12,FOMC Member Bowman Speaks,low,USD,140125
FED,2024-04-10,2024-04-10 08:45:00-04:00,2024-04-10 08:45:00-04:00,8,FOMC Member Bowman Speaks,low,USD,140137
FED,2024-04-10,2024-04-10 12:45:00-04:00,2024-04-10 12:45:00-04:00,12,FOMC Member Barkin Speaks,medium,USD,140139
FED,2024-04-11,2024-04-11 08:45:00-04:00,2024-04-11 08:45:00-04:00,8,FOMC Member Williams Speaks,low,USD,140132
FED,2024-04-11,2024-04-11 10:00:00-04:00,2024-04-11 10:00:00-04:00,10,FOMC Member Barkin Speaks,medium,USD,140140
FED,2024-04-11,2024-04-11 13:30:00-04:00,2024-04-11 13:30:00-04:00,13,FOMC Member Bostic Speaks,low,USD,140141
FED,2024-04-12,2024-04-12 14:30:00-04:00,2024-04-12 14:30:00-04:00,14,FOMC Member Bostic Speaks,low,USD,140142
FED,2024-04-12,2024-04-12 15:30:00-04:00,2024-04-12 15:30:00-04:00,15,FOMC Member Daly Speaks,low,USD,140143
FED,2024-04-15,2024-04-15 08:30:00-04:00,2024-04-15 08:30:00-04:00,8,FOMC Member Williams Speaks,low,USD,140169
FED,2024-04-16,2024-04-15 20:00:00-04:00,2024-04-15 20:00:00-04:00,20,FOMC Member Daly Speaks,low,USD,140146
FED,2024-04-16,2024-04-16 09:00:00-04:00,2024-04-16 09:00:00-04:00,9,FOMC Member Jefferson Speaks,low,USD,140147
FED,2024-04-16,2024-04-16 12:30:00-04:00,2024-04-16 12:30:00-04:00,12,FOMC Member Williams Speaks,low,USD,140176
FED,2024-04-16,2024-04-16 13:00:00-04:00,2024-04-16 13:00:00-04:00,13,FOMC Member Barkin Speaks,medium,USD,140170
FED,2024-04-16,2024-04-16 13:15:00-04:00,2024-04-16 13:15:00-04:00,13,Fed Chair Powell Speaks,high,USD,140171
FED,2024-04-17,2024-04-17 17:30:00-04:00,2024-04-17 17:30:00-04:00,17,FOMC Member Mester Speaks,medium,USD,140152
FED,2024-04-17,2024-04-17 18:30:00-04:00,2024-04-17 18:30:00-04:00,18,FOMC Member Bowman Speaks,low,USD,140153
FED,2024-04-18,2024-04-18 09:05:00-04:00,2024-04-18 09:05:00-04:00,9,FOMC Member Bowman Speaks,low,USD,140179
FED,2024-04-18,2024-04-18 09:15:00-04:00,2024-04-18 09:15:00-04:00,9,FOMC Member Bowman Speaks,low,USD,140155
FED,2024-04-18,2024-04-18 09:15:00-04:00,2024-04-18 09:15:00-04:00,9,FOMC Member Williams Speaks,low,USD,140156
FED,2024-04-18,2024-04-18 11:00:00-04:00,2024-04-18 11:00:00-04:00,11,FOMC Member Bostic Speaks,low,USD,140157
FED,2024-04-18,2024-04-18 17:45:00-04:00,2024-04-18 17:45:00-04:00,17,FOMC Member Bostic Speaks,low,USD,140159
FED,2024-05-03,2024-05-03 09:45:00-04:00,2024-05-03 09:45:00-04:00,9,FOMC Member Bowman Speaks,low,USD,140212
FED,2024-05-04,2024-05-03 20:15:00-04:00,2024-05-03 20:15:00-04:00,20,FOMC Member Williams Speaks,low,USD,140191
FED,2024-05-04,2024-05-04 09:20:00-04:00,2024-05-04 09:20:00-04:00,9,FOMC Member Cook Speaks,low,USD,140205
FED,2024-05-06,2024-05-06 12:50:00-04:00,2024-05-06 12:50:00-04:00,12,FOMC Member Barkin Speaks,low,USD,140207
FED,2024-05-06,2024-05-06 13:00:00-04:00,2024-05-06 13:00:00-04:00,13,FOMC Member Williams Speaks,low,USD,140202
FED,2024-05-08,2024-05-08 11:00:00-04:00,2024-05-08 11:00:00-04:00,11,FOMC Member Jefferson Speaks,low,USD,140213
FED,2024-05-08,2024-05-08 13:30:00-04:00,2024-05-08 13:30:00-04:00,13,FOMC Member Cook Speaks,low,USD,140208
FED,2024-05-09,2024-05-09 14:00:00-04:00,2024-05-09 14:00:00-04:00,14,FOMC Member Daly Speaks,low,USD,140218
FED,2024-05-10,2024-05-10 09:00:00-04:00,2024-05-10 09:00:00-04:00,9,FOMC Member Bowman Speaks,low,USD,140214
FED,2024-05-10,2024-05-10 13:30:00-04:00,2024-05-10 13:30:00-04:00,13,FOMC Member Barr Speaks,low,USD,140215
FED,2024-05-13,2024-05-13 09:00:00-04:00,2024-05-13 09:00:00-04:00,9,FOMC Member Mester Speaks,low,USD,140224
FED,2024-05-13,2024-05-13 09:00:00-04:00,2024-05-13 09:00:00-04:00,9,FOMC Member Jefferson Speaks,low,USD,140231
FED,2024-05-14,2024-05-14 09:10:00-04:00,2024-05-14 09:10:00-04:00,9,FOMC Member Cook Speaks,low,USD,140243
FED,2024-05-14,2024-05-14 10:00:00-04:00,2024-05-14 10:00:00-04:00,10,Fed Chair Powell Speaks,high,USD,140227
FED,2024-05-15,2024-05-15 10:00:00-04:00,2024-05-15 10:00:00-04:00,10,FOMC Member Barr Speaks,low,USD,140267
FED,2024-05-15,2024-05-15 15:20:00-04:00,2024-05-15 15:20:00-04:00,15,FOMC Member Bowman Speaks,low,USD,140236
FED,2024-05-16,2024-05-16 10:00:00-04:00,2024-05-16 10:00:00-04:00,10,FOMC Member Barr Speaks,low,USD,140245
FED,2024-05-16,2024-05-16 12:00:00-04:00,2024-05-16 12:00:00-04:00,12,FOMC Member Mester Speaks,low,USD,140225
FED,2024-05-16,2024-05-16 15:50:00-04:00,2024-05-16 15:50:00-04:00,15,FOMC Member Bostic Speaks,low,USD,140226
FED,2024-05-17,2024-05-17 10:15:00-04:00,2024-05-17 10:15:00-04:00,10,FOMC Member Waller Speaks,medium,USD,140246
FED,2024-05-17,2024-05-17 12:15:00-04:00,2024-05-17 12:15:00-04:00,12,FOMC Member Daly Speaks,low,USD,140249
FED,2024-05-18,2024-05-18 17:45:00-04:00,2024-05-18 17:45:00-04:00,17,FOMC Member Kugler Speaks,low,USD,140247
FED,2024-05-19,2024-05-19 15:30:00-04:00,2024-05-19 15:30:00-04:00,15,Fed Chair Powell Speaks,medium,USD,140252
FED,2024-05-20,2024-05-20 07:30:00-04:00,2024-05-20 07:30:00-04:00,7,FOMC Member Bostic Speaks,low,USD,140283
FED,2024-05-20,2024-05-20 08:45:00-04:00,2024-05-20 08:45:00-04:00,8,FOMC Member Bostic Speaks,low,USD,140253
FED,2024-05-20,2024-05-20 09:00:00-04:00,2024-05-20 09:00:00-04:00,9,FOMC Member Barr Speaks,low,USD,140255
FED,2024-05-20,2024-05-20 09:00:00-04:00,2024-05-20 09:00:00-04:00,9,FOMC Member Waller Speaks,medium,USD,140275
FED,2024-05-20,2024-05-20 10:30:00-04:00,2024-05-20 10:30:00-04:00,10,FOMC Member Jefferson Speaks,low,USD,140276
FED,2024-05-20,2024-05-20 14:00:00-04:00,2024-05-20 14:00:00-04:00,14,FOMC Member Mester Speaks,low,USD,140284
FED,2024-05-21,2024-05-21 09:00:00-04:00,2024-05-21 09:00:00-04:00,9,FOMC Member Barkin Speaks,low,USD,140258
FED,2024-05-21,2024-05-21 09:00:00-04:00,2024-05-21 09:00:00-04:00,9,FOMC Member Waller Speaks,medium,USD,140259
FED,2024-05-21,2024-05-21 09:05:00-04:00,2024-05-21 09:05:00-04:00,9,FOMC Member Williams Speaks,low,USD,140260
FED,2024-05-21,2024-05-21 09:10:00-04:00,2024-05-21 09:10:00-04:00,9,FOMC Member Bostic Speaks,low,USD,140261
FED,2024-05-21,2024-05-21 11:45:00-04:00,2024-05-21 11:45:00-04:00,11,FOMC Member Barr Speaks,low,USD,140277
FED,2024-05-22,2024-05-21 19:00:00-04:00,2024-05-21 19:00:00-04:00,19,FOMC Member Mester Speaks,low,USD,140272
FED,2024-05-23,2024-05-23 15:00:00-04:00,2024-05-23 15:00:00-04:00,15,FOMC Member Bostic Speaks,low,USD,140265
FED,2024-05-24,2024-05-24 09:35:00-04:00,2024-05-24 09:35:00-04:00,9,FOMC Member Waller Speaks,medium,USD,140274
FED,2024-05-28,2024-05-28 00:55:00-04:00,2024-05-28 00:55:00-04:00,0,FOMC Member Bowman Speaks,low,USD,140293
FED,2024-05-28,2024-05-28 00:55:00-04:00,2024-05-28 00:55:00-04:00,0,FOMC Member Mester Speaks,low,USD,140294
FED,2024-05-28,2024-05-28 13:05:00-04:00,2024-05-28 13:05:00-04:00,13,FOMC Member Cook Speaks,low,USD,140301
FED,2024-05-28,2024-05-28 13:05:00-04:00,2024-05-28 13:05:00-04:00,13,FOMC Member Daly Speaks,low,USD,140302
FED,2024-05-29,2024-05-29 13:45:00-04:00,2024-05-29 13:45:00-04:00,13,FOMC Member Williams Speaks,low,USD,140298
FED,2024-05-30,2024-05-29 19:00:00-04:00,2024-05-29 19:00:00-04:00,19,FOMC Member Bostic Speaks,low,USD,140300
FED,2024-05-30,2024-05-30 12:05:00-04:00,2024-05-30 12:05:00-04:00,12,FOMC Member Williams Speaks,low,USD,140291
FED,2024-05-31,2024-05-31 18:15:00-04:00,2024-05-31 18:15:00-04:00,18,FOMC Member Bostic Speaks,low,USD,140295
FED,2024-06-07,2024-06-07 12:00:00-04:00,2024-06-07 12:00:00-04:00,12,FOMC Member Cook Speaks,low,USD,140306
FED,2024-06-13,2024-06-13 12:00:00-04:00,2024-06-13 12:00:00-04:00,12,FOMC Member Williams Speaks,low,USD,140310
FED,2024-06-15,2024-06-14 19:00:00-04:00,2024-06-14 19:00:00-04:00,19,FOMC Member Cook Speaks,low,USD,140323
FED,2024-06-18,2024-06-17 21:00:00-04:00,2024-06-17 21:00:00-04:00,21,FOMC Member Cook Speaks,low,USD,140331
FED,2024-06-18,2024-06-18 10:00:00-04:00,2024-06-18 10:00:00-04:00,10,FOMC Member Barkin Speaks,low,USD,140320
FED,2024-06-18,2024-06-18 13:00:00-04:00,2024-06-18 13:00:00-04:00,13,FOMC Member Kugler Speaks,low,USD,140321
FED,2024-06-20,2024-06-20 15:30:00-04:00,2024-06-20 15:30:00-04:00,15,FOMC Member Barkin Speaks,low,USD,140322
FED,2024-06-24,2024-06-24 03:00:00-04:00,2024-06-24 03:00:00-04:00,3,FOMC Member Waller Speaks,medium,USD,140340
FED,2024-06-24,2024-06-24 14:00:00-04:00,2024-06-24 14:00:00-04:00,14,FOMC Member Daly Speaks,low,USD,140333
FED,2024-06-25,2024-06-25 07:00:00-04:00,2024-06-25 07:00:00-04:00,7,FOMC Member Bowman Speaks,low,USD,140343
FED,2024-06-25,2024-06-25 12:00:00-04:00,2024-06-25 12:00:00-04:00,12,FOMC Member Cook Speaks,low,USD,140334
FED,2024-06-25,2024-06-25 14:10:00-04:00,2024-06-25 14:10:00-04:00,14,FOMC Member Bowman Speaks,low,USD,140335
FED,2024-06-28,2024-06-28 06:00:00-04:00,2024-06-28 06:00:00-04:00,6,FOMC Member Barkin Speaks,low,USD,140339
FED,2024-06-28,2024-06-28 12:00:00-04:00,2024-06-28 12:00:00-04:00,12,FOMC Member Bowman Speaks,low,USD,140345
FED,2024-07-02,2024-07-02 09:30:00-04:00,2024-07-02 09:30:00-04:00,9,Fed Chair Powell Speaks,high,USD,140361
FED,2024-07-03,2024-07-03 06:30:00-04:00,2024-07-03 06:30:00-04:00,6,FOMC Member Williams Speaks,low,USD,140363
FED,2024-07-05,2024-07-05 05:40:00-04:00,2024-07-05 05:40:00-04:00,5,FOMC Member Williams Speaks,low,USD,140365
FED,2024-07-09,2024-07-09 09:15:00-04:00,2024-07-09 09:15:00-04:00,9,FOMC Member Barr Speaks,low,USD,140388
FED,2024-07-09,2024-07-09 10:00:00-04:00,2024-07-09 10:00:00-04:00,10,Fed Chair Powell Testifies,high,USD,140373
FED,2024-07-09,2024-07-09 13:30:00-04:00,2024-07-09 13:30:00-04:00,13,FOMC Member Bowman Speaks,low,USD,140389
FED,2024-07-10,2024-07-10 10:00:00-04:00,2024-07-10 10:00:00-04:00,10,Fed Chair Powell Testifies,high,USD,140384
FED,2024-07-10,2024-07-10 14:30:00-04:00,2024-07-10 14:30:00-04:00,14,FOMC Member Goolsbee Speaks,low,USD,140375
FED,2024-07-10,2024-07-10 14:30:00-04:00,2024-07-10 14:30:00-04:00,14,FOMC Member Bowman Speaks,low,USD,140376
FED,2024-07-11,2024-07-10 19:30:00-04:00,2024-07-10 19:30:00-04:00,19,FOMC Member Cook Speaks,low,USD,140390
FED,2024-07-11,2024-07-11 11:30:00-04:00,2024-07-11 11:30:00-04:00,11,FOMC Member Bostic Speaks,low,USD,140377
FED,2024-07-11,2024-07-11 13:00:00-04:00,2024-07-11 13:00:00-04:00,13,FOMC Member Musalem Speaks,low,USD,140378
FED,2024-07-15,2024-07-15 12:30:00-04:00,2024-07-15 12:30:00-04:00,12,Fed Chair Powell Speaks,high,USD,140379
FED,2024-07-15,2024-07-15 16:35:00-04:00,2024-07-15 16:35:00-04:00,16,FOMC Member Daly Speaks,low,USD,140396
FED,2024-07-16,2024-07-16 14:45:00-04:00,2024-07-16 14:45:00-04:00,14,FOMC Member Kugler Speaks,low,USD,140380
FED,2024-07-17,2024-07-17 09:00:00-04:00,2024-07-17 09:00:00-04:00,9,FOMC Member Barkin Speaks,low,USD,140397
FED,2024-07-17,2024-07-17 09:35:00-04:00,2024-07-17 09:35:00-04:00,9,FOMC Member Waller Speaks,medium,USD,140400
FED,2024-07-18,2024-07-18 13:45:00-04:00,2024-07-18 13:45:00-04:00,13,FOMC Member Logan Speaks,low,USD,140381
FED,2024-07-18,2024-07-18 18:05:00-04:00,2024-07-18 18:05:00-04:00,18,FOMC Member Daly Speaks,medium,USD,140394
FED,2024-07-19,2024-07-18 19:45:00-04:00,2024-07-18 19:45:00-04:00,19,FOMC Member Bowman Speaks,low,USD,140382
FED,2024-07-19,2024-07-19 10:40:00-04:00,2024-07-19 10:40:00-04:00,10,FOMC Member Williams Speaks,medium,USD,140395
FED,2024-07-19,2024-07-19 13:00:00-04:00,2024-07-19 13:00:00-04:00,13,FOMC Member Bostic Speaks,low,USD,140383
FED,2024-07-24,2024-07-24 16:05:00-04:00,2024-07-24 16:05:00-04:00,16,FOMC Member Bowman Speaks,low,USD,140401
FED,2024-07-24,2024-07-24 16:05:00-04:00,2024-07-24 16:05:00-04:00,16,FOMC Member Logan Speaks,low,USD,140402
FED,2024-08-05,2024-08-05 08:30:00-04:00,2024-08-05 08:30:00-04:00,8,FOMC Member Goolsbee Speaks,low,USD,140419
FED,2024-08-05,2024-08-05 17:00:00-04:00,2024-08-05 17:00:00-04:00,17,FOMC Member Daly Speaks,low,USD,140416
FED,2024-08-08,2024-08-08 15:00:00-04:00,2024-08-08 15:00:00-04:00,15,FOMC Member Barkin Speaks,low,USD,140418
FED,2024-08-13,2024-08-13 13:15:00-04:00,2024-08-13 13:15:00-04:00,13,FOMC Member Bostic Speaks,low,USD,140422
FED,2024-08-15,2024-08-15 09:10:00-04:00,2024-08-15 09:10:00-04:00,9,FOMC Member Musalem Speaks,low,USD,140423
FED,2024-08-15,2024-08-15 13:10:00-04:00,2024-08-15 13:10:00-04:00,13,FOMC Member Harker Speaks,low,USD,140424
FED,2024-08-16,2024-08-16 13:25:00-04:00,2024-08-16 13:25:00-04:00,13,FOMC Member Goolsbee Speaks,low,USD,140425
FED,2024-08-19,2024-08-19 09:15:00-04:00,2024-08-19 09:15:00-04:00,9,FOMC Member Waller Speaks,medium,USD,140435
FED,2024-08-20,2024-08-20 13:35:00-04:00,2024-08-20 13:35:00-04:00,13,FOMC Member Bostic Speaks,low,USD,140432
FED,2024-08-20,2024-08-20 14:45:00-04:00,2024-08-20 14:45:00-04:00,14,FOMC Member Barr Speaks,low,USD,140436
FED,2024-08-22,2024-08-22 08:30:00-04:00,2024-08-22 08:30:00-04:00,8,FOMC Member Collins Speaks,low,USD,140446
FED,2024-08-22,2024-08-22 10:00:00-04:00,2024-08-22 10:00:00-04:00,10,FOMC Member Harker Speaks,low,USD,140447
FED,2024-08-23,2024-08-23 08:00:00-04:00,2024-08-23 08:00:00-04:00,8,FOMC Member Bostic Speaks,medium,USD,140449
FED,2024-08-23,2024-08-23 09:00:00-04:00,2024-08-23 09:00:00-04:00,9,FOMC Member Bostic Speaks,low,USD,140454
FED,2024-08-23,2024-08-23 10:00:00-04:00,2024-08-23 10:00:00-04:00,10,Fed Chair Powell Speaks,high,USD,140434
FED,2024-08-23,2024-08-23 11:00:00-04:00,2024-08-23 11:00:00-04:00,11,FOMC Member Harker Speaks,medium,USD,140455
FED,2024-08-23,2024-08-23 12:30:00-04:00,2024-08-23 12:30:00-04:00,12,FOMC Member Goolsbee Speaks,medium,USD,140450
FED,2024-08-23,2024-08-23 13:45:00-04:00,2024-08-23 13:45:00-04:00,13,FOMC Member Goolsbee Speaks,low,USD,140451
FED,2024-08-23,2024-08-23 14:15:00-04:00,2024-08-23 14:15:00-04:00,14,FOMC Member Goolsbee Speaks,low,USD,140452
FED,2024-08-28,2024-08-28 01:15:00-04:00,2024-08-28 01:15:00-04:00,1,FOMC Member Waller Speaks,medium,USD,140456
FED,2024-08-28,2024-08-28 18:00:00-04:00,2024-08-28 18:00:00-04:00,18,FOMC Member Bostic Speaks,low,USD,140438
FED,2024-08-29,2024-08-29 15:30:00-04:00,2024-08-29 15:30:00-04:00,15,FOMC Member Bostic Speaks,low,USD,140439
FED,2024-09-06,2024-09-06 08:45:00-04:00,2024-09-06 08:45:00-04:00,8,FOMC Member Williams Speaks,medium,USD,140460
FED,2024-09-06,2024-09-06 11:00:00-04:00,2024-09-06 11:00:00-04:00,11,FOMC Member Waller Speaks,high,USD,140464
FED,2024-09-10,2024-09-10 10:00:00-04:00,2024-09-10 10:00:00-04:00,10,FOMC Member Barr Speaks,low,USD,140474
FED,2024-09-10,2024-09-10 12:15:00-04:00,2024-09-10 12:15:00-04:00,12,FOMC Member Bowman Speaks,low,USD,140475
FED,2024-09-17,2024-09-17 10:00:00-04:00,2024-09-17 10:00:00-04:00,10,FOMC Member Logan Speaks,low,USD,140491
FED,2024-09-20,2024-09-20 11:30:00-04:00,2024-09-20 11:30:00-04:00,11,FOMC Member Waller Speaks,medium,USD,141115
FED,2024-09-20,2024-09-20 14:00:00-04:00,2024-09-20 14:00:00-04:00,14,FOMC Member Harker Speaks,medium,USD,140489
FED,2024-09-23,2024-09-23 08:00:00-04:00,2024-09-23 08:00:00-04:00,8,FOMC Member Bostic Speaks,low,USD,140523
FED,2024-09-23,2024-09-23 08:10:00-04:00,2024-09-23 08:10:00-04:00,8,FOMC Member Kashkari Speaks,low,USD,141363
FED,2024-09-23,2024-09-23 10:15:00-04:00,2024-09-23 10:15:00-04:00,10,FOMC Member Goolsbee Speaks,low,USD,140524
FED,2024-09-23,2024-09-23 13:00:00-04:00,2024-09-23 13:00:00-04:00,13,FOMC Member Kashkari Speaks,low,USD,140525
FED,2024-09-24,2024-09-24 09:00:00-04:00,2024-09-24 09:00:00-04:00,9,FOMC Member Bowman Speaks,low,USD,141116
FED,2024-09-25,2024-09-25 16:00:00-04:00,2024-09-25 16:00:00-04:00,16,FOMC Member Kugler Speaks,low,USD,141113
FED,2024-09-26,2024-09-26 09:10:00-04:00,2024-09-26 09:10:00-04:00,9,FOMC Member Collins Speaks,low,USD,140526
FED,2024-09-26,2024-09-26 09:10:00-04:00,2024-09-26 09:10:00-04:00,9,FOMC Member Kugler Speaks,low,USD,140527
FED,2024-09-26,2024-09-26 09:15:00-04:00,2024-09-26 09:15:00-04:00,9,FOMC Member Bowman Speaks,low,USD,141114
FED,2024-09-26,2024-09-26 09:20:00-04:00,2024-09-26 09:20:00-04:00,9,Fed Chair Powell Speaks,high,USD,140528
FED,2024-09-26,2024-09-26 09:25:00-04:00,2024-09-26 09:25:00-04:00,9,FOMC Member Williams Speaks,low,USD,140529
FED,2024-09-26,2024-09-26 10:30:00-04:00,2024-09-26 10:30:00-04:00,10,FOMC Member Barr Speaks,low,USD,140531
FED,2024-09-26,2024-09-26 10:30:00-04:00,2024-09-26 10:30:00-04:00,10,FOMC Member Cook Speaks,low,USD,141117
FED,2024-09-26,2024-09-26 13:00:00-04:00,2024-09-26 13:00:00-04:00,13,FOMC Member Kashkari Speaks,low,USD,140532
FED,2024-09-26,2024-09-26 13:00:00-04:00,2024-09-26 13:00:00-04:00,13,FOMC Member Barr Speaks,low,USD,140712
FED,2024-09-26,2024-09-26 18:00:00-04:00,2024-09-26 18:00:00-04:00,18,FOMC Member Cook Speaks,low,USD,141112
FED,2024-09-27,2024-09-27 13:15:00-04:00,2024-09-27 13:15:00-04:00,13,FOMC Member Bowman Speaks,low,USD,141118
FED,2024-09-30,2024-09-30 08:50:00-04:00,2024-09-30 08:50:00-04:00,8,FOMC Member Bowman Speaks,low,USD,141576
FED,2024-09-30,2024-09-30 13:55:00-04:00,2024-09-30 13:55:00-04:00,13,Fed Chair Powell Speaks,high,USD,141484
FED,2024-10-01,2024-10-01 11:00:00-04:00,2024-10-01 11:00:00-04:00,11,FOMC Member Bostic Speaks,low,USD,141488
FED,2024-10-01,2024-10-01 11:10:00-04:00,2024-10-01 11:10:00-04:00,11,FOMC Member Cook Speaks,low,USD,141493
FED,2024-10-01,2024-10-01 18:15:00-04:00,2024-10-01 18:15:00-04:00,18,FOMC Member Collins Speaks,low,USD,141490
FED,2024-10-01,2024-10-01 18:15:00-04:00,2024-10-01 18:15:00-04:00,18,FOMC Member Bostic Speaks,low,USD,141491
FED,2024-10-01,2024-10-01 18:15:00-04:00,2024-10-01 18:15:00-04:00,18,FOMC Member Barkin Speaks,low,USD,141492
FED,2024-10-02,2024-10-02 09:00:00-04:00,2024-10-02 09:00:00-04:00,9,FOMC Member Hammack Speaks,low,USD,141494
FED,2024-10-02,2024-10-02 10:05:00-04:00,2024-10-02 10:05:00-04:00,10,FOMC Member Musalem Speaks,low,USD,141495
FED,2024-10-02,2024-10-02 11:00:00-04:00,2024-10-02 11:00:00-04:00,11,FOMC Member Bowman Speaks,low,USD,141496
FED,2024-10-02,2024-10-02 12:15:00-04:00,2024-10-02 12:15:00-04:00,12,FOMC Member Barkin Speaks,low,USD,141577
FED,2024-10-03,2024-10-03 10:00:00-04:00,2024-10-03 10:00:00-04:00,10,FOMC Member Schmid Speaks,low,USD,141722
FED,2024-10-03,2024-10-03 10:40:00-04:00,2024-10-03 10:40:00-04:00,10,FOMC Member Bostic Speaks,low,USD,141497
FED,2024-10-04,2024-10-04 09:00:00-04:00,2024-10-04 09:00:00-04:00,9,FOMC Member Williams Speaks,low,USD,141499
FED,2024-10-04,2024-10-04 10:00:00-04:00,2024-10-04 10:00:00-04:00,10,FOMC Member Goolsbee Speaks,low,USD,141884
FED,2024-10-04,2024-10-04 10:30:00-04:00,2024-10-04 10:30:00-04:00,10,FOMC Member Goolsbee Speaks,low,USD,141885
FED,2024-10-04,2024-10-04 16:00:00-04:00,2024-10-04 16:00:00-04:00,16,FOMC Member Goolsbee Speaks,low,USD,141886
FED,2024-10-07,2024-10-07 13:00:00-04:00,2024-10-07 13:00:00-04:00,13,FOMC Member Bowman Speaks,low,USD,141888
FED,2024-10-07,2024-10-07 13:50:00-04:00,2024-10-07 13:50:00-04:00,13,FOMC Member Kashkari Speaks,low,USD,141723
FED,2024-10-07,2024-10-07 18:30:00-04:00,2024-10-07 18:30:00-04:00,18,FOMC Member Musalem Speaks,low,USD,141724
FED,2024-10-08,2024-10-08 03:00:00-04:00,2024-10-08 03:00:00-04:00,3,FOMC Member Kugler Speaks,low,USD,141726
FED,2024-10-08,2024-10-08 12:45:00-04:00,2024-10-08 12:45:00-04:00,12,FOMC Member Bostic Speaks,low,USD,141727
FED,2024-10-08,2024-10-08 16:00:00-04:00,2024-10-08 16:00:00-04:00,16,FOMC Member Collins Speaks,low,USD,141728
FED,2024-10-09,2024-10-08 19:30:00-04:00,2024-10-08 19:30:00-04:00,19,FOMC Member Jefferson Speaks,low,USD,141889
FED,2024-10-09,2024-10-09 08:00:00-04:00,2024-10-09 08:00:00-04:00,8,FOMC Member Bostic Speaks,low,USD,141730
