config,direction,threshold,bracket_family,bracket,trail,time_stop,base_trades,trades,gross_bp,net_bp,total_net_bp,hit_rate,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time
fade|mv0|tp1f|sl2f|tr4|t30,fade,0.0,frac,tp1f|sl2f,4.0,30,41,41,-0.070527518460196,-0.309427518460196,-12.686528256868035,0.43902439024390244,-0.5019725134889809,-3.2141923676463815,5.853658536585366,0.6341463414634146,0.3170731707317073,0.04878048780487805
fade|mv0|tp1f|sl2f|tr4|t58,fade,0.0,frac,tp1f|sl2f,4.0,58,41,41,-0.08910154461284923,-0.3280015446128492,-13.448063329126818,0.4634146341463415,-0.46959358297451126,-3.006866052887027,6.487804878048781,0.6585365853658537,0.34146341463414637,0.0
fade|mv0|tp1f|sl2f|tr4|t118,fade,0.0,frac,tp1f|sl2f,4.0,118,41,41,-0.08910154461284923,-0.3280015446128492,-13.448063329126818,0.4634146341463415,-0.46959358297451126,-3.006866052887027,6.487804878048781,0.6585365853658537,0.34146341463414637,0.0
fade|mv0|tp1f|sl2f|tr4|t238,fade,0.0,frac,tp1f|sl2f,4.0,238,41,41,-0.08910154461284923,-0.3280015446128492,-13.448063329126818,0.4634146341463415,-0.46959358297451126,-3.006866052887027,6.487804878048781,0.6585365853658537,0.34146341463414637,0.0
fade|mv0|tp1f|slinff|tr-|t30,fade,0.0,frac,tp1f|slinff,,30,41,41,0.05947156240075149,-0.1794284375992485,-7.356565941569189,0.5121951219512195,-0.30089767265287387,-1.926685180750752,10.024390243902438,0.7804878048780488,0.0,0.21951219512195122
fade|mv0|tp1f|slinff|tr-|t58,fade,0.0,frac,tp1f|slinff,,58,41,41,-0.10248940043495207,-0.34138940043495214,-13.996965417833039,0.5609756097560976,-0.29106218760513,-1.8637073480546347,15.292682926829269,0.8292682926829268,0.0,0.17073170731707318
fade|mv0|tp1f|slinff|tr-|t118,fade,0.0,frac,tp1f|slinff,,118,41,41,-0.10935979677064969,-0.3482597967706497,-14.278651667596638,0.5853658536585366,-0.25701418741444415,-1.645693772797536,25.0,0.8536585365853658,0.0,0.14634146341463414
fade|mv0|tp1f|slinff|tr-|t238,fade,0.0,frac,tp1f|slinff,,238,41,41,0.06674165612855101,-0.172158343871449,-7.058492098729408,0.6097560975609756,-0.18209212935141406,-1.1659585268957966,40.36585365853659,0.8780487804878049,0.0,0.12195121951219512
fade|mv0|tp1f|slinff|tr2|t30,fade,0.0,frac,tp1f|slinff,2.0,30,41,41,0.05947156240075149,-0.1794284375992485,-7.356565941569189,0.5121951219512195,-0.30089767265287387,-1.926685180750752,10.024390243902438,0.7804878048780488,0.0,0.21951219512195122
fade|mv0|tp1f|slinff|tr2|t58,fade,0.0,frac,tp1f|slinff,2.0,58,41,41,-0.12145571543800865,-0.36035571543800876,-14.774584332958359,0.5609756097560976,-0.2995745915782584,-1.9182133282537928,14.975609756097562,0.8292682926829268,0.04878048780487805,0.12195121951219512
fade|mv0|tp1f|slinff|tr2|t118,fade,0.0,frac,tp1f|slinff,2.0,118,41,41,-0.11123418330138131,-0.35013418330138135,-14.355501515356636,0.5609756097560976,-0.31187424615137266,-1.9969695445629525,20.878048780487806,0.8292682926829268,0.07317073170731707,0.0975609756097561
fade|mv0|tp1f|slinff|tr2|t238,fade,0.0,frac,tp1f|slinff,2.0,238,41,41,-0.021842909372645603,-0.26074290937264555,-10.690459284278468,0.5853658536585366,-0.2778608325902725,-1.7791774317920448,30.390243902439025,0.8536585365853658,0.07317073170731707,0.07317073170731707
fade|mv0|tp1f|slinff|tr4|t30,fade,0.0,frac,tp1f|slinff,4.0,30,41,41,0.05947156240075149,-0.1794284375992485,-7.356565941569189,0.5121951219512195,-0.30089767265287387,-1.926685180750752,10.024390243902438,0.7804878048780488,0.0,0.21951219512195122
fade|mv0|tp1f|slinff|tr4|t58,fade,0.0,frac,tp1f|slinff,4.0,58,41,41,-0.10248940043495207,-0.34138940043495214,-13.996965417833039,0.5609756097560976,-0.29106218760513,-1.8637073480546347,15.292682926829269,0.8292682926829268,0.0,0.17073170731707318
fade|mv0|tp1f|slinff|tr4|t118,fade,0.0,frac,tp1f|slinff,4.0,118,41,41,-0.10666086020495105,-0.34556086020495114,-14.167995268402997,0.5853658536585366,-0.25755612843605663,-1.649163888488282,23.951219512195124,0.8536585365853658,0.04878048780487805,0.0975609756097561
fade|mv0|tp1f|slinff|tr4|t238,fade,0.0,frac,tp1f|slinff,4.0,238,41,41,-0.017269586276215353,-0.25616958627621533,-10.50295303732483,0.6097560975609756,-0.21501238795951716,-1.376751032691899,33.46341463414634,0.8780487804878049,0.04878048780487805,0.07317073170731707
fade|mv0|tp1.5f|sl0.5f|tr-|t30,fade,0.0,frac,tp1.5f|sl0.5f,,30,41,41,0.05404061450025741,-0.1848593854997426,-7.579234805489446,0.3902439024390244,-0.3856738083683472,-2.4695173101063954,5.536585365853658,0.3902439024390244,0.5853658536585366,0.024390243902439025
fade|mv0|tp1.5f|sl0.5f|tr-|t58,fade,0.0,frac,tp1.5f|sl0.5f,,58,41,41,0.08634593150222741,-0.1525540684977726,-6.254716808408676,0.4146341463414634,-0.29416117085645893,-1.8835505228226175,5.7560975609756095,0.4146341463414634,0.5853658536585366,0.0
fade|mv0|tp1.5f|sl0.5f|tr-|t118,fade,0.0,frac,tp1.5f|sl0.5f,,118,41,41,0.08634593150222741,-0.1525540684977726,-6.254716808408676,0.4146341463414634,-0.29416117085645893,-1.8835505228226175,5.7560975609756095,0.4146341463414634,0.5853658536585366,0.0
fade|mv0|tp1.5f|sl0.5f|tr-|t238,fade,0.0,frac,tp1.5f|sl0.5f,,238,41,41,0.08634593150222741,-0.1525540684977726,-6.254716808408676,0.4146341463414634,-0.29416117085645893,-1.8835505228226175,5.7560975609756095,0.4146341463414634,0.5853658536585366,0.0
