config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
SR3 r1|CPI|m5|h120|mv0,SR3 r1,CPI,5,120,0.0,12,1.99999999999676,0.16666666666639665,0.3333333333333333,0.2864107198760752,0.18642728952894003,0.6458030747629548,-1.7500000000012506,2.360258481421648,1857.0
SR3 r1|CPI|m5|h120|mv2,SR3 r1,CPI,5,120,2.0,0,,,,,,,,,
SR3 r1|CPI|m5|h240|mv0,SR3 r1,CPI,5,240,0.0,12,-0.750000000000739,-0.06250000000006158,0.25,-0.169845823210005,-0.11055415967863622,-0.3829708431029609,-1.2499999999988631,2.360258481421648,1857.0
SR3 r1|CPI|m5|h240|mv2,SR3 r1,CPI,5,240,2.0,0,,,,,,,,,
SR3 r1|payrolls|m1|h15|mv0,SR3 r1,payrolls,1,15,0.0,19,-2.9999999999986926,-0.15789473684203645,0.3684210526315789,-0.35933079260078593,-0.21289107272892124,-0.9279706720073356,-4.749999999998522,2.848878778030549,2435.9583333333335
SR3 r1|payrolls|m1|h15|mv2,SR3 r1,payrolls,1,15,2.0,0,,,,,,,,,
SR3 r1|payrolls|m1|h30|mv0,SR3 r1,payrolls,1,30,0.0,19,-3.2500000000013074,-0.17105263157901618,0.2631578947368421,-0.26805340627783836,-0.15881237674648857,-0.6922471012214525,-5.750000000001876,2.848878778030549,2435.9583333333335
SR3 r1|payrolls|m1|h30|mv2,SR3 r1,payrolls,1,30,2.0,0,,,,,,,,,
SR3 r1|payrolls|m1|h60|mv0,SR3 r1,payrolls,1,60,0.0,20,12.750000000001194,0.6375000000000597,0.35,0.5088384649833587,0.2938358295737126,1.3140737783037293,-0.9999999999990905,2.9988197663479466,2435.9583333333335
SR3 r1|payrolls|m1|h60|mv2,SR3 r1,payrolls,1,60,2.0,0,,,,,,,,,
SR3 r1|payrolls|m1|h120|mv0,SR3 r1,payrolls,1,120,0.0,21,17.2499999999971,0.8214285714284334,0.38095238095238093,0.40719980909064946,0.22947624448986376,1.0515922605689936,-5.750000000001876,3.1487607546653438,2435.9583333333335
SR3 r1|payrolls|m1|h120|mv2,SR3 r1,payrolls,1,120,2.0,0,,,,,,,,,
SR3 r1|payrolls|m1|h240|mv0,SR3 r1,payrolls,1,240,0.0,21,31.49999999999835,1.4999999999999214,0.47619047619047616,0.47438954256389443,0.26734081947615196,1.2251095416009905,-5.249999999999488,3.1487607546653438,2435.9583333333335
SR3 r1|payrolls|m1|h240|mv2,SR3 r1,payrolls,1,240,2.0,0,,,,,,,,,
SR3 r1|payrolls|m2|h15|mv0,SR3 r1,payrolls,2,15,0.0,21,-2.2499999999993747,-0.10714285714282737,0.38095238095238093,-0.31973816168003383,-0.18018749253905747,-0.8257228238445217,-4.249999999997556,3.1487607546653438,2435.9583333333335
SR3 r1|payrolls|m2|h15|mv2,SR3 r1,payrolls,2,15,2.0,0,,,,,,,,,
SR3 r1|payrolls|m2|h30|mv0,SR3 r1,payrolls,2,30,0.0,21,7.2499999999990905,0.34523809523805193,0.5238095238095238,0.6093775210816724,0.35838538857865193,1.6423281711278344,-0.9999999999990905,2.8911609498680737,2653.0
SR3 r1|payrolls|m2|h30|mv2,SR3 r1,payrolls,2,30,2.0,0,,,,,,,,,
SR3 r1|payrolls|m2|h60|mv0,SR3 r1,payrolls,2,60,0.0,24,13.999999999995794,0.5833333333331581,0.4583333333333333,0.4784688646188913,0.26322162992440945,1.2895173651570209,-2.750000000001762,3.30418394270637,2653.0
SR3 r1|payrolls|m2|h60|mv2,SR3 r1,payrolls,2,60,2.0,0,,,,,,,,,
SR3 r1|payrolls|m2|h120|mv0,SR3 r1,payrolls,2,120,0.0,24,29.249999999996135,1.218749999999839,0.4583333333333333,0.6677434348717707,0.3673478637701341,1.799629648676511,-1.0000000000005116,3.30418394270637,2653.0
SR3 r1|payrolls|m2|h120|mv2,SR3 r1,payrolls,2,120,2.0,0,,,,,,,,,
SR3 r1|payrolls|m2|h240|mv0,SR3 r1,payrolls,2,240,0.0,24,38.999999999997215,1.6249999999998839,0.4166666666666667,0.5622740451449751,0.3093256459751838,1.5153799939919865,-3.7500000000008527,3.30418394270637,2653.0
SR3 r1|payrolls|m2|h240|mv2,SR3 r1,payrolls,2,240,2.0,0,,,,,,,,,
SR3 r1|payrolls|m5|h15|mv0,SR3 r1,payrolls,5,15,0.0,35,2.74999999999892,0.07857142857139772,0.2857142857142857,0.369334583433837,0.17198247322864138,1.0174620329154362,-2.2499999999993747,4.611811745607047,2771.9583333333335
SR3 r1|payrolls|m5|h15|mv2,SR3 r1,payrolls,5,15,2.0,1,-0.49999999999954525,-0.49999999999954525,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r1|payrolls|m5|h30|mv0,SR3 r1,payrolls,5,30,0.0,34,2.499999999994884,0.07352941176455541,0.4117647058823529,0.14586825456405716,0.06891592098810581,0.4018454200706046,-5.500000000003524,4.480045695732559,2771.9583333333335
SR3 r1|payrolls|m5|h30|mv2,SR3 r1,payrolls,5,30,2.0,1,4.5000000000001705,4.5000000000001705,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r1|payrolls|m5|h60|mv0,SR3 r1,payrolls,5,60,0.0,38,16.499999999996362,0.43421052631569373,0.39473684210526316,0.4900294643847297,0.2189921928253107,1.3499585399932272,-1.999999999999602,5.007109895230507,2771.9583333333335
SR3 r1|payrolls|m5|h60|mv2,SR3 r1,payrolls,5,60,2.0,1,10.75000000000017,10.75000000000017,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r1|payrolls|m5|h120|mv0,SR3 r1,payrolls,5,120,0.0,39,26.249999999998863,0.6730769230768939,0.358974358974359,0.5308830984507952,0.23418810489765315,1.4625042463345581,-5.500000000000682,5.138875945104995,2771.9583333333335
SR3 r1|payrolls|m5|h120|mv2,SR3 r1,payrolls,5,120,2.0,1,12.000000000000455,12.000000000000455,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r1|payrolls|m5|h240|mv0,SR3 r1,payrolls,5,240,0.0,37,34.74999999999824,0.9391891891891415,0.43243243243243246,0.4528130246673244,0.205076683291116,1.2474327649610353,-5.2500000000009095,4.875343845356021,2771.9583333333335
SR3 r1|payrolls|m5|h240|mv2,SR3 r1,payrolls,5,240,2.0,1,18.75,18.75,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1|m1|h15|mv0,SR3 r2,tier1,1,15,0.0,201,5.499999999999261,0.027363184079598313,0.3781094527363184,0.13020169575566778,0.02515791910776004,0.35667506173035446,-15.999999999999659,26.78451879664959,2740.9583333333335
SR3 r2|tier1|m1|h15|mv2,SR3 r2,tier1,1,15,2.0,0,,,,,,,,,
SR3 r2|tier1|m1|h30|mv0,SR3 r2,tier1,1,30,0.0,199,-3.5000000000081855,-0.017587939698533596,0.37185929648241206,-0.05915219097298201,-0.01148683549955057,-0.16204175563401338,-25.50000000000381,26.518006171807304,2740.9583333333335
SR3 r2|tier1|m1|h30|mv2,SR3 r2,tier1,1,30,2.0,0,,,,,,,,,
SR3 r2|tier1|m1|h60|mv0,SR3 r2,tier1,1,60,0.0,199,9.999999999988063,0.05025125628134705,0.40703517587939697,0.1070492784845897,0.02078802884680486,0.2932512344795544,-29.49999999999875,26.518006171807304,2740.9583333333335
SR3 r2|tier1|m1|h60|mv2,SR3 r2,tier1,1,60,2.0,0,,,,,,,,,
SR3 r2|tier1|m1|h120|mv0,SR3 r2,tier1,1,120,0.0,170,34.49999999999562,0.20294117647056248,0.4176470588235294,0.28794221265863806,0.060497437764067505,0.7887900835602129,-39.49999999999676,22.65357311159418,2740.9583333333335
SR3 r2|tier1|m1|h120|mv2,SR3 r2,tier1,1,120,2.0,0,,,,,,,,,
SR3 r2|tier1|m1|h240|mv0,SR3 r2,tier1,1,240,0.0,167,-28.500000000003922,-0.17065868263475403,0.41916167664670656,-0.19664180701053013,-0.04168441638430388,-0.5386813762077761,-44.49999999999932,22.253804174330753,2740.9583333333335
SR3 r2|tier1|m1|h240|mv2,SR3 r2,tier1,1,240,2.0,0,,,,,,,,,
SR3 r2|tier1|m2|h15|mv0,SR3 r2,tier1,2,15,0.0,257,24.500000000003297,0.09533073929962373,0.41245136186770426,0.5269716241045475,0.09004856019882658,1.443588237977712,-12.999999999999545,34.246872292233554,2740.9583333333335
SR3 r2|tier1|m2|h15|mv2,SR3 r2,tier1,2,15,2.0,0,,,,,,,,,
SR3 r2|tier1|m2|h30|mv0,SR3 r2,tier1,2,30,0.0,255,49.499999999999034,0.19411764705881973,0.43137254901960786,0.692015514565144,0.11871397456747952,1.8957101514182184,-12.5,33.98035966739127,2740.9583333333335
SR3 r2|tier1|m2|h30|mv2,SR3 r2,tier1,2,30,2.0,0,,,,,,,,,
SR3 r2|tier1|m2|h60|mv0,SR3 r2,tier1,2,60,0.0,254,60.99999999999994,0.2401574803149604,0.4448818897637795,0.5895802905407934,0.10134030405883615,1.615098676735044,-26.50000000000432,33.84710335497013,2740.9583333333335
SR3 r2|tier1|m2|h60|mv2,SR3 r2,tier1,2,60,2.0,0,,,,,,,,,
SR3 r2|tier1|m2|h120|mv0,SR3 r2,tier1,2,120,0.0,218,42.50000000000256,0.1949541284403787,0.42201834862385323,0.3235656129095887,0.060033023717615035,0.8863769729613812,-46.49999999999608,29.04987610780901,2740.9583333333335
SR3 r2|tier1|m2|h120|mv2,SR3 r2,tier1,2,120,2.0,0,,,,,,,,,
SR3 r2|tier1|m2|h240|mv0,SR3 r2,tier1,2,240,0.0,211,2.0000000000038654,0.00947867298580031,0.4265402843601896,0.01208233803687654,0.0022785882789209165,0.03309840659246833,-41.49999999999494,28.11708192086101,2740.9583333333335
SR3 r2|tier1|m2|h240|mv2,SR3 r2,tier1,2,240,2.0,0,,,,,,,,,
SR3 r2|tier1|m5|h15|mv0,SR3 r2,tier1,5,15,0.0,308,16.500000000002046,0.053571428571435216,0.32792207792207795,0.47194707468438274,0.07412183635630491,1.3008329487093644,-10.000000000002274,40.540981268065615,2774.8958333333335
SR3 r2|tier1|m5|h15|mv2,SR3 r2,tier1,5,15,2.0,3,0.49999999999954525,0.16666666666651508,0.6666666666666666,0.5009079542773004,0.10910894511789651,0.18898223650444096,0.0,21.0763374073332,51.989583333333336
SR3 r2|tier1|m5|h30|mv0,SR3 r2,tier1,5,30,0.0,308,29.49999999998738,0.0957792207791798,0.37987012987012986,0.3661967963340833,0.057513184143010515,1.0093522853208852,-11.499999999999488,40.540981268065615,2774.8958333333335
SR3 r2|tier1|m5|h30|mv2,SR3 r2,tier1,5,30,2.0,3,15.999999999998238,5.333333333332746,1.0,4.579729867681809,0.9975674982215594,1.7278375908991164,0.0,21.0763374073332,51.989583333333336
SR3 r2|tier1|m5|h60|mv0,SR3 r2,tier1,5,60,0.0,307,72.99999999999613,0.23778501628663237,0.44299674267100975,0.6392094233163341,0.1005546621434875,1.761860012653903,-13.000000000003809,40.40935470550696,2774.8958333333335
SR3 r2|tier1|m5|h60|mv2,SR3 r2,tier1,5,60,2.0,3,26.999999999999602,8.999999999999867,0.6666666666666666,3.0990977589933406,0.6750527405556193,1.169225644430944,-1.5000000000000568,21.0763374073332,51.989583333333336
SR3 r2|tier1|m5|h120|mv0,SR3 r2,tier1,5,120,0.0,277,2.4999999999991473,0.009025270758119666,0.3898916967509025,0.017893164778096153,0.0029632992215664036,0.0493191282425033,-42.49999999999403,36.460557828747326,2774.8958333333335
SR3 r2|tier1|m5|h120|mv2,SR3 r2,tier1,5,120,2.0,3,18.500000000000227,6.1666666666667425,0.6666666666666666,1.806544234472318,0.3935057010952819,0.6815718673650402,-6.999999999999318,21.0763374073332,51.989583333333336
SR3 r2|tier1|m5|h240|mv0,SR3 r2,tier1,5,240,0.0,265,-57.00000000000216,-0.21509433962264965,0.4075471698113208,-0.32768311980796416,-0.05548292684016868,-0.903196612177631,-69.99999999999034,34.88103907804347,2774.8958333333335
SR3 r2|tier1|m5|h240|mv2,SR3 r2,tier1,5,240,2.0,3,-9.000000000001762,-3.0000000000005875,0.3333333333333333,-0.7961625520227374,-0.1734219939048588,-0.3003757045931156,-24.00000000000091,21.0763374073332,51.989583333333336
SR3 r2|tier1+2|m1|h15|mv0,SR3 r2,tier1+2,1,15,0.0,376,11.50000000000233,0.030585106382984922,0.38563829787234044,0.21738811303156055,0.030878895355317137,0.5987639961329501,-19.000000000002615,49.561914500097735,2770.9583333333335
SR3 r2|tier1+2|m1|h15|mv2,SR3 r2,tier1+2,1,15,2.0,1,-0.49999999999954525,-0.49999999999954525,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m1|h30|mv0,SR3 r2,tier1+2,1,30,0.0,357,40.99999999998687,0.11484593837531336,0.37815126050420167,0.4878796665024115,0.07112110500211125,1.3437937092014964,-16.50000000000489,47.05745605461407,2770.9583333333335
SR3 r2|tier1+2|m1|h30|mv2,SR3 r2,tier1+2,1,30,2.0,1,0.0,0.0,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m1|h60|mv0,SR3 r2,tier1+2,1,60,0.0,343,74.49999999998482,0.21720116618071378,0.41690962099125367,0.6482148113002972,0.09640327224307958,1.7854135874963113,-20.000000000004547,45.212065621099796,2770.9583333333335
SR3 r2|tier1+2|m1|h60|mv2,SR3 r2,tier1+2,1,60,2.0,1,-1.999999999999602,-1.999999999999602,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m1|h120|mv0,SR3 r2,tier1+2,1,120,0.0,275,61.49999999998812,0.22363636363632045,0.4290909090909091,0.43287176421176876,0.07172848354586592,1.1894823335140916,-57.00000000000074,36.41960387363841,2757.9583333333335
SR3 r2|tier1+2|m1|h120|mv2,SR3 r2,tier1+2,1,120,2.0,1,1.0000000000005116,1.0000000000005116,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m1|h240|mv0,SR3 r2,tier1+2,1,240,0.0,259,-49.50000000001893,-0.1911196911197642,0.416988416988417,-0.298336295702067,-0.05093953180778197,-0.8197941804539551,-72.00000000001268,34.30064510280854,2757.9583333333335
SR3 r2|tier1+2|m1|h240|mv2,SR3 r2,tier1+2,1,240,2.0,1,5.499999999999261,5.499999999999261,1.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m2|h15|mv0,SR3 r2,tier1+2,2,15,0.0,497,28.00000000000722,0.05633802816902861,0.3843058350100604,0.4499473656073225,0.05559086150199568,1.2393146935380983,-14.499999999998181,65.51136038975685,2770.9583333333335
SR3 r2|tier1+2|m2|h15|mv2,SR3 r2,tier1+2,2,15,2.0,1,-1.5000000000000568,-1.5000000000000568,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m2|h30|mv0,SR3 r2,tier1+2,2,30,0.0,476,95.99999999999653,0.20168067226890027,0.41596638655462187,0.9644936269126775,0.1217631210106365,2.6565576665691695,-14.500000000003865,62.74327473948543,2770.9583333333335
SR3 r2|tier1+2|m2|h30|mv2,SR3 r2,tier1+2,2,30,2.0,1,0.0,0.0,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m2|h60|mv0,SR3 r2,tier1+2,2,60,0.0,461,128.99999999999636,0.27982646420823504,0.47288503253796094,1.0176704903338325,0.1305499181999347,2.803025616448491,-15.500000000002956,60.76607070357728,2770.9583333333335
SR3 r2|tier1+2|m2|h60|mv2,SR3 r2,tier1+2,2,60,2.0,1,-1.5000000000000568,-1.5000000000000568,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m2|h120|mv0,SR3 r2,tier1+2,2,120,0.0,362,91.4999999999921,0.2527624309392047,0.4585635359116022,0.5910996932471392,0.08536998138624725,1.624274671145102,-55.999999999998806,47.94144219002583,2757.9583333333335
SR3 r2|tier1+2|m2|h120|mv2,SR3 r2,tier1+2,2,120,2.0,1,-3.0000000000001137,-3.0000000000001137,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m2|h240|mv0,SR3 r2,tier1+2,2,240,0.0,340,31.499999999988404,0.0926470588234953,0.4588235294117647,0.1636075450371117,0.024381622764300382,0.44957491003282335,-65.00000000000057,45.02787388013476,2757.9583333333335
SR3 r2|tier1+2|m2|h240|mv2,SR3 r2,tier1+2,2,240,2.0,1,-2.000000000001023,-2.000000000001023,0.0,,0.0,0.0,0.0,365.25,0.0
SR3 r2|tier1+2|m5|h15|mv0,SR3 r2,tier1+2,5,15,0.0,598,23.50000000000705,0.03929765886288804,0.3177257525083612,0.47708228489635884,0.05377453140767531,1.3150044625068025,-16.49999999998215,78.71061611054179,2774.96875
SR3 r2|tier1+2|m5|h15|mv2,SR3 r2,tier1+2,5,15,2.0,9,7.9999999999998295,0.88888888888887,0.6666666666666666,1.1060565741075705,0.7142928321945202,2.142878496583561,-1.5000000000000568,2.3977400569038028,1370.9784722222223
SR3 r2|tier1+2|m5|h30|mv0,SR3 r2,tier1+2,5,30,0.0,574,73.99999999999807,0.12891986062717434,0.35714285714285715,0.7087252523417322,0.08153721942439897,1.9534929277935773,-12.500000000004263,75.55166161781102,2774.96875
SR3 r2|tier1+2|m5|h30|mv2,SR3 r2,tier1+2,5,30,2.0,9,32.49999999999744,3.611111111110827,0.7777777777777778,1.5479600811545753,0.9996747149973773,2.999024144992132,-0.49999999999954525,2.3977400569038028,1370.9784722222223
SR3 r2|tier1+2|m5|h60|mv0,SR3 r2,tier1+2,5,60,0.0,560,98.00000000000466,0.17500000000000832,0.4303571428571429,0.7169544256092996,0.08350865182988171,1.9761753872186716,-18.99999999999693,73.70893816371806,2774.96875
SR3 r2|tier1+2|m5|h60|mv2,SR3 r2,tier1+2,5,60,2.0,9,34.50000000000131,3.8333333333334787,0.6666666666666666,0.7401673759010542,0.4780010928979219,1.4340032786937658,-2.4999999999991473,2.3977400569038028,1370.9784722222223
SR3 r2|tier1+2|m5|h120|mv0,SR3 r2,tier1+2,5,120,0.0,459,54.49999999999591,0.11873638344225688,0.4335511982570806,0.33441316332089616,0.04302401708007734,0.9217588160573323,-50.49999999999528,60.415004673476055,2774.96875
SR3 r2|tier1+2|m5|h120|mv2,SR3 r2,tier1+2,5,120,2.0,8,30.999999999998806,3.874999999999851,0.5,0.6580891146530219,0.41497540570959107,1.1737276936115626,-6.999999999999318,2.514923031406055,1161.8645833333333
SR3 r2|tier1+2|m5|h240|mv0,SR3 r2,tier1+2,5,240,0.0,432,-20.49999999999983,-0.04745370370370331,0.4398148148148148,-0.10300085110260294,-0.013659439407499252,-0.2839061166803667,-69.49999999998226,56.861180869153934,2774.96875
SR3 r2|tier1+2|m5|h240|mv2,SR3 r2,tier1+2,5,240,2.0,8,-4.5000000000001705,-0.5625000000000213,0.5,-0.08082225986782686,-0.05096460241057331,-0.14414966385997063,-24.00000000000091,2.514923031406055,1161.8645833333333
SR3 r2|0830|m1|h15|mv0,SR3 r2,0830,1,15,0.0,111,8.00000000000125,0.07207207207208334,0.42342342342342343,0.27333654411494,0.07129103959533752,0.7510977088573908,-11.000000000002785,14.70027647263223,2757.9583333333335
SR3 r2|0830|m1|h15|mv2,SR3 r2,0830,1,15,2.0,0,,,,,,,,,
SR3 r2|0830|m1|h30|mv0,SR3 r2,0830,1,30,0.0,112,10.500000000001819,0.09375000000001624,0.3482142857142857,0.2865228263229427,0.0743958916371963,0.7873321113477254,-10.500000000006082,14.832711395809097,2757.9583333333335
SR3 r2|0830|m1|h30|mv2,SR3 r2,0830,1,30,2.0,0,,,,,,,,,
SR3 r2|0830|m1|h60|mv0,SR3 r2,0830,1,60,0.0,110,21.99999999998994,0.19999999999990853,0.33636363636363636,0.33075188916564857,0.0866572152737494,0.9088685413689396,-10.500000000001819,14.567841549455363,2757.9583333333335
SR3 r2|0830|m1|h60|mv2,SR3 r2,0830,1,60,2.0,0,,,,,,,,,
SR3 r2|0830|m1|h120|mv0,SR3 r2,0830,1,120,0.0,112,42.00000000000017,0.3750000000000015,0.3482142857142857,0.4140911391684546,0.10751911082566598,1.1378753137260191,-21.500000000004604,14.832711395809097,2757.9583333333335
SR3 r2|0830|m1|h120|mv2,SR3 r2,0830,1,120,2.0,0,,,,,,,,,
SR3 r2|0830|m1|h240|mv0,SR3 r2,0830,1,240,0.0,112,-4.0000000000034674,-0.035714285714316674,0.375,-0.0348979664810015,-0.009061286201863793,-0.09589563939405045,-30.999999999998806,14.832711395809097,2757.9583333333335
SR3 r2|0830|m1|h240|mv2,SR3 r2,0830,1,240,2.0,0,,,,,,,,,
SR3 r2|0830|m2|h15|mv0,SR3 r2,0830,2,15,0.0,144,23.000000000006082,0.15972222222226445,0.4444444444444444,0.6211353232195383,0.14223409694180567,1.706809163301668,-6.499999999999773,19.07062893746884,2757.9583333333335
SR3 r2|0830|m2|h15|mv2,SR3 r2,0830,2,15,2.0,0,,,,,,,,,
SR3 r2|0830|m2|h30|mv0,SR3 r2,0830,2,30,0.0,145,33.50000000000648,0.2310344827586654,0.4482758620689655,0.7312748444116866,0.16687657245204177,2.009460030165946,-9.999999999999432,19.203063860645706,2757.9583333333335
SR3 r2|0830|m2|h30|mv2,SR3 r2,0830,2,30,2.0,0,,,,,,,,,
SR3 r2|0830|m2|h60|mv0,SR3 r2,0830,2,60,0.0,142,40.99999999999255,0.28873239436614473,0.4225352112676056,0.5254433523605943,0.1211659154139012,1.4438585201634508,-15.500000000004377,18.805759091115107,2757.9583333333335
SR3 r2|0830|m2|h60|mv2,SR3 r2,0830,2,60,2.0,0,,,,,,,,,
SR3 r2|0830|m2|h120|mv0,SR3 r2,0830,2,120,0.0,145,52.000000000005286,0.3586206896552089,0.43448275862068964,0.4701580109765375,0.10728983498092849,1.2919406952658685,-24.499999999997613,19.203063860645706,2757.9583333333335
SR3 r2|0830|m2|h120|mv2,SR3 r2,0830,2,120,2.0,0,,,,,,,,,
SR3 r2|0830|m2|h240|mv0,SR3 r2,0830,2,240,0.0,142,46.500000000004604,0.3274647887324268,0.4647887323943662,0.3416480268391149,0.07878317564650754,0.9388098873694721,-32.49999999999886,18.805759091115107,2757.9583333333335
SR3 r2|0830|m2|h240|mv2,SR3 r2,0830,2,240,2.0,0,,,,,,,,,
SR3 r2|0830|m5|h15|mv0,SR3 r2,0830,5,15,0.0,182,3.0000000000001137,0.01648351648351711,0.3021978021978022,0.11763003740799861,0.02399008155517536,0.3236438943814044,-12.999999999999545,24.042134450489005,2764.9583333333335
SR3 r2|0830|m5|h15|mv2,SR3 r2,0830,5,15,2.0,2,-1.5000000000000568,-0.7500000000000284,0.0,-1.4833412300678754,-0.7071067811865476,-1.0000000000000002,-1.5000000000000568,4.400602409638554,166.0
SR3 r2|0830|m5|h30|mv0,SR3 r2,0830,5,30,0.0,183,21.500000000006025,0.11748633879784713,0.37158469945355194,0.4554809605615466,0.09263900167420802,1.2531971862035467,-9.000000000003183,24.17423409032686,2764.9583333333335
SR3 r2|0830|m5|h30|mv2,SR3 r2,0830,5,30,2.0,2,16.499999999999204,8.249999999999602,1.0,3.76540466094148,1.7949633676273662,2.538461538461505,0.0,4.400602409638554,166.0
SR3 r2|0830|m5|h60|mv0,SR3 r2,0830,5,60,0.0,182,18.499999999993122,0.10164835164831386,0.3901098901098901,0.22334421500913001,0.0455499806938029,0.6145028355503811,-24.500000000003297,24.042134450489005,2764.9583333333335
SR3 r2|0830|m5|h60|mv2,SR3 r2,0830,5,60,2.0,2,26.500000000000057,13.250000000000028,1.0,1.828304306827942,0.8715502186718368,1.2325581395349483,0.0,4.400602409638554,166.0
SR3 r2|0830|m5|h120|mv0,SR3 r2,0830,5,120,0.0,185,27.99999999999585,0.15135135135132893,0.41621621621621624,0.23844120213946074,0.048233038506176065,0.6560402507884548,-23.500000000002785,24.43843337000256,2764.9583333333335
SR3 r2|0830|m5|h120|mv2,SR3 r2,0830,5,120,2.0,2,31.499999999999773,15.749999999999886,1.0,3.014532177234671,1.4370234585403823,2.0322580645160997,0.0,4.400602409638554,166.0
SR3 r2|0830|m5|h240|mv0,SR3 r2,0830,5,240,0.0,178,3.50000000000108,0.019662921348320674,0.4157303370786517,0.024420802919629156,0.005036155379878637,0.06719069325308331,-43.499999999997385,23.5137358911376,2764.9583333333335
SR3 r2|0830|m5|h240|mv2,SR3 r2,0830,5,240,2.0,2,25.0,12.5,1.0,7.4167061503419065,3.5355339059339435,5.000000000001706,0.0,4.400602409638554,166.0
SR3 r2|clustered|m1|h15|mv0,SR3 r2,clustered,1,15,0.0,141,2.9999999999986926,0.02127659574467158,0.41134751773049644,0.08733809088599326,0.02016010213616502,0.2393879492744473,-11.000000000004206,18.76817018821225,2744.0208333333335
SR3 r2|clustered|m1|h15|mv2,SR3 r2,clustered,1,15,2.0,0,,,,,,,,,
SR3 r2|clustered|m1|h30|mv0,SR3 r2,clustered,1,30,0.0,142,19.000000000001194,0.13380281690141685,0.3873239436619718,0.32913060568577546,0.07570467278494412,0.9021252919464764,-13.999999999998636,18.901277778199567,2744.0208333333335
SR3 r2|clustered|m1|h30|mv2,SR3 r2,clustered,1,30,2.0,0,,,,,,,,,
SR3 r2|clustered|m1|h60|mv0,SR3 r2,clustered,1,60,0.0,142,27.499999999994884,0.19366197183094988,0.4014084507042254,0.35650943428780135,0.08200218880060835,0.977168856170144,-14.499999999999602,18.901277778199567,2744.0208333333335
SR3 r2|clustered|m1|h60|mv2,SR3 r2,clustered,1,60,2.0,0,,,,,,,,,
SR3 r2|clustered|m1|h120|mv0,SR3 r2,clustered,1,120,0.0,131,38.99999999999153,0.29770992366405746,0.40458015267175573,0.35654964090661123,0.08538526790910032,0.9772790598616437,-22.500000000002274,17.43709428833904,2744.0208333333335
SR3 r2|clustered|m1|h120|mv2,SR3 r2,clustered,1,120,2.0,0,,,,,,,,,
SR3 r2|clustered|m1|h240|mv0,SR3 r2,clustered,1,240,0.0,130,1.499999999987267,0.011538461538363593,0.4076923076923077,0.012298838886858069,0.0029565894716305444,0.033710306576599916,-34.499999999997044,17.303986698351718,2744.0208333333335
