search,config,trades,gross_bp,tick_bp,net_bp,hit_rate,sr_per_trade,ann_sharpe,trades_per_year
consensus surprise,momentum|e2|z1.5|tp3|sl3|t240,41,-0.169973699544547,0.239,-0.408873699544547,0.4634146341463415,-0.1361180950398056,-0.316320958849668,5.400378651280202
consensus surprise,momentum|e5|z1.5|tp2|sl2|t30,41,-0.0072554631696575,0.239,-0.2461554631696575,0.4390243902439024,-0.1361409885046335,-0.3163741603196389,5.400378651280202
consensus surprise,momentum|e2|z1|tp3|slinf|t30,89,0.0012015421127417,0.239,-0.2376984578872582,0.4606741573033708,-0.09240346666552449,-0.3163759378878988,11.722773169852147
CPI x TY brackets,momentum|mv2|tp1b|sl8b|tr-|t238,46,-0.1679495111516723,0.239,-0.4068495111516722,0.7608695652173914,-0.128533017762792,-0.3163834792126246,6.0589614136314465
CPI x TY brackets,fade|mv1|tp1.5f|sl1f|tr-|t58,60,-0.1358852302015895,0.239,-0.3747852302015895,0.5333333333333333,-0.1125700005738803,-0.3164597429688959,7.90299314821493
consensus surprise,fade|e5|z1|tp3|slinf|t30,89,0.0367548867409404,0.239,-0.2021451132590596,0.3932584269662921,-0.0924970719957258,-0.31669642883052695,11.722773169852147
CPI x TY brackets,fade|mv3|tp1.5f|sl1f|tr-|t118,38,-0.3788984324859741,0.239,-0.617798432485974,0.4736842105263157,-0.1416280026167176,-0.3168553950197614,5.005228993869456
CPI x TY brackets,momentum|mv1|tp0.5f|sl1.5f|tr4|t238,60,-0.1551441130672885,0.239,-0.3940441130672885,0.5666666666666667,-0.1127464971026492,-0.316955914647357,7.90299314821493
grid search,US|payrolls|m2|h120|mv0,90,-0.1346849042304333,0.245,-0.37968490423043333,0.4444444444444444,-0.09209477913760632,-0.3170855440242448,11.854489722322395
CPI x TY brackets,fade|mv0|tp3b|sl8b|tr4|t238,84,-0.0670197245840424,0.239,-0.3059197245840424,0.4880952380952381,-0.0953481436586029,-0.31715536527105664,11.064190407500902
CPI x TY brackets,fade|mv1|tp1.5f|sl1f|tr4|t118,60,-0.1026214398175287,0.239,-0.3415214398175289,0.4666666666666667,-0.1128323871976109,-0.3171973711387543,7.90299314821493
grid search,SR3 r4|payrolls|m1|h60|mv2,57,0.0087719298243789,0.5,-0.4912280701756211,0.4736842105263157,-0.11579817925333785,-0.31729215632990804,7.507843490804183
consensus surprise,momentum|e15|z0|tp3|sl0.5|t240,223,0.1403623912957808,0.239,-0.0985376087042191,0.2331838565022421,-0.0585694070600098,-0.31742668702934024,29.37279120086549
CPI x TY brackets,momentum|mv3|tp2b|sl8b|tr4|t58,38,-0.2337337275862427,0.239,-0.4726337275862427,0.5526315789473685,-0.1420366637895443,-0.3177696668795127,5.005228993869456
CPI x TY brackets,momentum|mv3|tp2b|slinfb|tr4|t58,38,-0.2337337275862427,0.239,-0.4726337275862427,0.5526315789473685,-0.1420366637895443,-0.3177696668795127,5.005228993869456
CPI x TY brackets,fade|mv1|tp1.5f|slinff|tr4|t58,60,-0.0884374268527887,0.239,-0.3273374268527886,0.5333333333333333,-0.11307939839917801,-0.3178917755178949,7.90299314821493
consensus surprise,momentum|e15|z1|tp3|slinf|t30,89,0.0440682870806852,0.239,-0.1948317129193147,0.4269662921348314,-0.0928574927380597,-0.3179304566706609,11.722773169852147
CPI x TY brackets,momentum|mv1|tp0.75f|slinff|tr-|t238,60,-0.3152834491696142,0.239,-0.5541834491696139,0.55,-0.1130932147836246,-0.31793061650082494,7.90299314821493
CPI x TY brackets,momentum|mv0.5|tp0.25f|slinff|tr4|t58,69,-0.055321502784561,0.239,-0.2942215027845611,0.6521739130434783,-0.1055063372302872,-0.31807041034540534,9.08844212044717
CPI x TY brackets,momentum|mv3|tp0.25f|sl1f|tr-|t30,38,-0.2407296664448994,0.239,-0.4796296664448995,0.6052631578947368,-0.1422167093289364,-0.3181724714058182,5.005228993869456
CPI x TY brackets,momentum|mv0.5|tp1.5f|sl0.5f|tr-|t238,69,-0.156500739168791,0.239,-0.395400739168791,0.3768115942028985,-0.1055436347106538,-0.3181828512204891,9.08844212044717
CPI x TY brackets,fade|mv0|tp5b|slinfb|tr4|t30,84,-0.026920164399218,0.239,-0.2658201643992181,0.4047619047619047,-0.0956814314290319,-0.31826397630966546,11.064190407500902
CPI x TY brackets,fade|mv0|tp5b|sl8b|tr4|t30,84,-0.026920164399218,0.239,-0.2658201643992181,0.4047619047619047,-0.0956814314290319,-0.31826397630966546,11.064190407500902
grid search,SR3 r8|CPI|m2|h240|mv2,52,-0.3173076923077043,0.5,-0.8173076923077043,0.4423076923076923,-0.1216116571706648,-0.3182709906126507,6.849260728452939
CPI x TY brackets,momentum|mv1|tp0.5f|sl0.5f|tr-|t118,60,-0.1098948676067932,0.239,-0.3487948676067932,0.4666666666666667,-0.1132147347951927,-0.31827223674982885,7.90299314821493
CPI x TY brackets,fade|mv0|tp3b|slinfb|tr-|t238,84,-0.1460347629989855,0.239,-0.3849347629989856,0.5476190476190477,-0.09571069985520118,-0.3183613315180255,11.064190407500902
CPI x TY brackets,momentum|mv1|tp3b|sl4b|tr4|t238,60,-0.1422014613302734,0.239,-0.3811014613302735,0.5333333333333333,-0.1133635971136771,-0.3186907224103527,7.90299314821493
parameter search,grid|FV|retail sales|m1|h30|momentum,85,-0.0287088343947999,0.183,-0.2117088343947999,0.4705882352941176,-0.09526334514644617,-0.31875387124137033,11.19590695997115
parameter search,grid|FV|CPI|m5|h60|momentum,86,-0.1014312300934874,0.183,-0.28443123009348736,0.5,-0.0947697020472894,-0.31896197981712315,11.3276235124414
parameter search,grid|TU|retail sales|m5|h120|fade,83,-0.0744678999051067,0.223,-0.2974678999051067,0.4457831325301205,-0.09648852062540524,-0.3190324591485322,10.932473855030652
CPI x TY brackets,momentum|mv0|tp1f|sl0.5f|tr-|t30,84,0.0093570332981056,0.239,-0.2295429667018943,0.4166666666666667,-0.0959602644877525,-0.3191914553060559,11.064190407500902
consensus surprise,fade|e2|z1|tp3|sl3|t120,89,-0.0268984676078362,0.239,-0.2657984676078363,0.4943820224719101,-0.0932435583911195,-0.3192522889295654,11.722773169852147
CPI x TY brackets,momentum|mv0|tp1.5f|sl1f|tr-|t58,84,-0.0751043980504446,0.239,-0.3140043980504446,0.4285714285714285,-0.0959845240076874,-0.31927214945080823,11.064190407500902
grid search,FV|0830|m1|h120|mv2,212,-0.0884377994131447,0.183,-0.2714377994131447,0.4811320754716981,-0.06042276639598012,-0.31929249689901434,27.923909123692752
CPI x TY brackets,momentum|mv0|tp1.5f|sl0.5f|tr4|t238,84,-0.0247182234764503,0.239,-0.2636182234764503,0.3928571428571428,-0.0959927713070038,-0.3192995823417574,11.064190407500902
consensus surprise,fade|e5|z0|tp3|slinf|t120,223,0.0262357022750502,0.239,-0.2126642977249499,0.5381165919282511,-0.0589429464785614,-0.3194511463171765,29.37279120086549
parameter search,grid|US|clustered|m5|h120|momentum,683,0.139051731794297,0.245,-0.105948268205703,0.5212298682284041,-0.03368633610924641,-0.3195098908874134,89.96240533717996
CPI x TY brackets,fade|mv1|tp1.5f|sl1f|tr4|t30,60,-0.0710038846618911,0.239,-0.3099038846618912,0.4666666666666667,-0.11368298128378569,-0.3195885835799861,7.90299314821493
grid search,SR3 r3|CPI|m5|h30|mv2,46,-0.0217391304347319,0.5,-0.5217391304347319,0.4130434782608695,-0.12985191398814708,-0.3196299366891644,6.0589614136314465
consensus surprise,fade|e15|z0|tp5|sl2|t120,223,0.0717844201535881,0.239,-0.1671155798464119,0.3766816143497757,-0.0590224977177648,-0.3198822875490408,29.37279120086549
consensus surprise,fade_then_flip|e2|z1|tp2|sl3|t120,118,0.0346464703436578,0.239,-0.2042535296563421,0.5677966101694916,-0.0812054508966623,-0.3201447345232337,15.542553191489363
consensus surprise,momentum|e5|z0|tp5|slinf|t120,223,0.0056723692490526,0.239,-0.2332276307509474,0.484304932735426,-0.0591609425090709,-0.32063261222614975,29.37279120086549
CPI x TY brackets,momentum|mv1|tp0.25f|sl1f|tr-|t58,60,-0.1128718450612547,0.239,-0.3517718450612548,0.6333333333333333,-0.1141252751872291,-0.3208319718209638,7.90299314821493
grid search,US|CPI|m2|h30|mv2,38,-0.188608895597159,0.245,-0.433608895597159,0.5263157894736842,-0.14360727206603602,-0.32128348968767495,5.005228993869456
CPI x TY brackets,fade|mv2|tp0.25f|sl0.5f|tr4|t238,46,-0.1153662056413392,0.239,-0.3542662056413392,0.5434782608695652,-0.1306532291940302,-0.32160237067691344,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.25f|sl0.5f|tr4|t118,46,-0.1153662056413392,0.239,-0.3542662056413392,0.5434782608695652,-0.1306532291940302,-0.32160237067691344,6.0589614136314465
grid search,SR3 r8|CPI|m5|h30|mv2,50,0.1299999999999954,0.5,-0.3700000000000046,0.4,-0.12535283006757506,-0.32169130541904606,6.585827623512442
CPI x TY brackets,fade|mv0|tp0.5f|slinff|tr-|t58,84,-0.0286238274691913,0.239,-0.2675238274691913,0.6071428571428571,-0.0967228920050837,-0.32172817389903624,11.064190407500902
consensus surprise,fade_then_flip|e2|z2|tp5|sl3|t30,36,-0.1475243490412167,0.239,-0.3864243490412167,0.4166666666666667,-0.147962512638685,-0.32219821169536056,4.741795888928958
CPI x TY brackets,fade|mv0|tp0.25f|sl1f|tr2|t30,84,0.0648621744172996,0.239,-0.1740378255827003,0.5,-0.0969355437622729,-0.3224355148407577,11.064190407500902
CPI x TY brackets,momentum|mv0.5|tp5b|sl8b|tr-|t118,69,-0.2133636528821798,0.239,-0.4522636528821799,0.5072463768115942,-0.107008394582509,-0.32259866912990587,9.08844212044717
CPI x TY brackets,fade|mv0|tp2b|sl4b|tr-|t30,84,0.0082071432583982,0.239,-0.2306928567416017,0.4761904761904761,-0.097007435127245,-0.32267464620968295,11.064190407500902
grid search,SR3 r6|CPI|m5|h120|mv2,48,-0.0729166666666299,0.5,-0.5729166666666299,0.4375,-0.12834758525789977,-0.3227219450931508,6.322394518571944
CPI x TY brackets,momentum|mv0.5|tp1.5f|sl1f|tr-|t58,69,-0.1456829673634483,0.239,-0.3845829673634485,0.4057971014492754,-0.1070956600239546,-0.3228617486329787,9.08844212044717
consensus surprise,fade_then_flip|e5|z0|tp5|sl2|t120,334,0.0982774595113224,0.239,-0.1406225404886776,0.3892215568862275,-0.0487009520275273,-0.3230210778881503,43.99332852506311
consensus surprise,fade_then_flip|e15|z0|tp3|sl3|t60,276,0.1015678415168989,0.239,-0.1373321584831011,0.5072463768115942,-0.0536063416764958,-0.3232145393682455,36.35376848178868
consensus surprise,fade_then_flip|e2|z1|tp1|sl3|t240,112,0.068754776617939,0.239,-0.1701452233820609,0.7142857142857143,-0.0841793227407661,-0.3233215232383522,14.752253876667869
parameter search,grid|US|CPI|m1|h30|momentum,83,0.0201499346646624,0.245,-0.2248500653353376,0.4457831325301205,-0.09781172289838715,-0.3234075337414905,10.932473855030652
consensus surprise,momentum|e2|z2|tp3|sl5|t30,32,-0.1631071073334823,0.239,-0.4020071073334824,0.46875,-0.1576177230327808,-0.32359381788035774,4.2149296790479625
grid search,US|payrolls|m2|h30|mv0,90,-0.0110770984463796,0.245,-0.2560770984463796,0.5111111111111111,-0.09402522763262257,-0.3237321456772918,11.854489722322395
consensus surprise,fade|e2|z1|tp3|sl1|t30,89,0.0662935134008766,0.239,-0.1726064865991234,0.3707865168539326,-0.0945597246136611,-0.32375864933030923,11.722773169852147
consensus surprise,fade|e15|z1|tp2|sl2|t30,89,0.0756050137030139,0.239,-0.1632949862969861,0.5168539325842697,-0.0945951191245422,-0.32387983495223643,11.722773169852147
consensus surprise,momentum|e2|z1|tp5|sl3|t120,89,-0.0735231706196045,0.239,-0.3124231706196046,0.4044943820224719,-0.0946140212888391,-0.32394455319467197,11.722773169852147
grid search,US|CPI|m2|h240|mv0,87,-0.1883924168171776,0.245,-0.4333924168171776,0.4597701149425287,-0.09571126482054401,-0.32399839532842645,11.459340064911649
consensus surprise,fade|e15|z0|tp3|sl3|t60,223,0.0895764375985605,0.239,-0.1493235624014396,0.5112107623318386,-0.059797746041781494,-0.32408387536545036,29.37279120086549
consensus surprise,fade|e5|z2|tp3|sl0.5|t240,32,-0.0043520180925313,0.239,-0.2432520180925313,0.21875,-0.1578908186105416,-0.3241544911279689,4.2149296790479625
CPI x TY brackets,momentum|mv0|tp0.5f|sl0.5f|tr4|t118,84,-0.0074694459446838,0.239,-0.2463694459446838,0.4523809523809524,-0.0975044716845914,-0.3243279328375034,11.064190407500902
CPI x TY brackets,momentum|mv3|tp2b|sl4b|tr-|t58,38,-0.2039653103841513,0.239,-0.4428653103841514,0.5263157894736842,-0.1450207326867543,-0.32444573595993653,5.005228993869456
grid search,US|payrolls|m1|h120|mv2,44,-0.3750939333529804,0.245,-0.6200939333529805,0.4545454545454545,-0.13486044711558853,-0.3246617393025628,5.795528308690948
consensus surprise,fade_then_flip|e5|z0|tp3|sl2|t240,336,0.1147586094357115,0.239,-0.1241413905642885,0.4434523809523809,-0.0488142453444551,-0.3247404557362828,44.25676163000361
parameter search,grid|TU|payrolls|m1|h30|momentum,89,-0.0750976035592744,0.223,-0.2980976035592744,0.4269662921348314,-0.09485901320498573,-0.3247833696378516,11.722773169852147
consensus surprise,fade_then_flip|e5|z1|tp3|sl2|t240,136,0.0471167879368892,0.239,-0.1917832120631108,0.4411764705882353,-0.0767374452323535,-0.3247857513820719,17.913451135953842
consensus surprise,fade|e2|z0|tp3|sl1|t60,223,0.1189942110926281,0.239,-0.1199057889073719,0.3452914798206278,-0.059939331111649605,-0.32485121930688726,29.37279120086549
consensus surprise,momentum|e5|z1|tp5|sl2|t240,89,-0.0452769948358231,0.239,-0.2841769948358232,0.3595505617977528,-0.0949491652107626,-0.3250920369033707,11.722773169852147
parameter search,grid|US|CPI|m1|h240|fade,81,-0.2109578757591201,0.245,-0.45595787575912006,0.4320987654320987,-0.09956223199880472,-0.325205072524834,10.669040750090156
grid search,US|CPI|m1|h240|mv0,81,-0.2109578757591201,0.245,-0.45595787575912006,0.4320987654320987,-0.09956223199880472,-0.325205072524834,10.669040750090156
CPI x TY brackets,momentum|mv0.5|tp5b|sl4b|tr4|t58,69,-0.1038305534096026,0.239,-0.3427305534096027,0.4202898550724637,-0.1079272762487285,-0.32536882565609987,9.08844212044717
consensus surprise,momentum|e5|z2|tp2|sl5|t30,32,-0.1184477179040831,0.239,-0.3573477179040831,0.5,-0.1584855104822612,-0.3253754110190153,4.2149296790479625
CPI x TY brackets,momentum|mv0.5|tp0.25f|slinff|tr4|t238,69,-0.0772063374040971,0.239,-0.3161063374040972,0.6956521739130435,-0.10795697998854982,-0.3254583736487777,9.08844212044717
CPI x TY brackets,momentum|mv0|tp1.5f|sl0.5f|tr-|t238,84,-0.0948091775662676,0.239,-0.3337091775662676,0.3928571428571428,-0.0978538320951534,-0.3254900061026082,11.064190407500902
CPI x TY brackets,momentum|mv1|tp5b|sl8b|tr-|t118,60,-0.2739057729762335,0.239,-0.5128057729762338,0.5166666666666667,-0.1158598648326029,-0.3257082958018918,7.90299314821493
CPI x TY brackets,momentum|mv2|tp0.75f|sl1f|tr-|t30,46,-0.2211894646127503,0.239,-0.4600894646127503,0.4782608695652174,-0.1324018569397451,-0.3259066104719987,6.0589614136314465
CPI x TY brackets,momentum|mv0|tp2b|sl2b|tr2|t118,84,0.0266409558834445,0.239,-0.2122590441165555,0.4642857142857143,-0.0980072453616947,-0.32600030277667397,11.064190407500902
parameter search,grid|SR3 r1|retail sales|m1|h120|fade,54,0.2037037037035974,0.5,-0.29629629629640264,0.5370370370370371,-0.12224070057227494,-0.3260114757104026,7.112693833393437
consensus surprise,fade|e2|z1|tp2|sl3|t240,89,-0.0088314200104308,0.239,-0.2477314200104309,0.5617977528089888,-0.0952330621195959,-0.3260640583440892,11.722773169852147
parameter search,grid|SR3 r8|payrolls|m1|h15|fade,83,0.2228915662651485,0.5,-0.2771084337348515,0.5060240963855421,-0.09868017667665406,-0.32627901464659187,10.932473855030652
grid search,SR3 r8|payrolls|m1|h15|mv0,83,0.2228915662651485,0.5,-0.2771084337348515,0.5060240963855421,-0.09868017667665406,-0.32627901464659187,10.932473855030652
parameter search,grid|SR3 r8|tier1|m5|h240|momentum,725,0.3455172413793195,0.5,-0.1544827586206805,0.5296551724137931,-0.03339102228080416,-0.32630136922252634,95.4945005409304
consensus surprise,fade|e15|z1|tp2|sl5|t30,89,0.0411759259488723,0.239,-0.1977240740511276,0.5393258426966292,-0.0953784630878666,-0.32656188996628327,11.722773169852147
consensus surprise,fade|e15|z0|tp3|sl3|t120,223,0.070073373828618,0.239,-0.1688266261713821,0.4798206278026906,-0.0603209533565907,-0.32691948482277744,29.37279120086549
consensus surprise,fade_then_flip|e2|z0|tp3|sl3|t60,280,0.0974999307431222,0.239,-0.1414000692568778,0.5,-0.0538376328602223,-0.3269528667960838,36.88063469166968
CPI x TY brackets,fade|mv0|tp0.5f|sl1f|tr4|t238,84,-0.0156142957683303,0.239,-0.2545142957683303,0.5,-0.0983675081346348,-0.32719864043655006,11.064190407500902
consensus surprise,fade|e2|z0|tp3|sl5|t240,223,0.0236543481907165,0.239,-0.2152456518092835,0.5515695067264574,-0.0604070519535808,-0.32738611055406475,29.37279120086549
consensus surprise,fade_then_flip|e5|z2|tp5|sl0.5|t240,58,0.0138411842232206,0.239,-0.2250588157767794,0.1724137931034483,-0.1185059234555298,-0.3275474578599926,7.639560043274432
consensus surprise,fade|e2|z0|tp2|sl2|t240,223,0.0994156557202892,0.239,-0.1394843442797108,0.5201793721973094,-0.0604515543586889,-0.3276272987737752,29.37279120086549
parameter search,grid|SR3 r6|retail sales|m1|h30|momentum,73,0.2123287671231724,0.5,-0.2876712328768276,0.3972602739726027,-0.10578391497074288,-0.32802069422233154,9.615308330328165
grid search,TU|0830|m2|h15|mv2,226,0.0694711944679407,0.223,-0.1535288055320593,0.5176991150442478,-0.06015847310980005,-0.32822465607101964,29.767940858276237
consensus surprise,fade|e5|z0|tp1|sl5|t120,223,0.1058408143677433,0.239,-0.1330591856322567,0.7399103139013453,-0.06056193722807889,-0.3282255371766219,29.37279120086549
consensus surprise,fade_then_flip|e2|z0|tp1|sl5|t120,243,0.1054929082955415,0.239,-0.1334070917044584,0.7325102880658436,-0.05801844412718791,-0.328238404176886,32.00712225027047
parameter search,grid|SR3 r6|PCE|m5|h60|fade,66,0.2500000000000525,0.5,-0.2499999999999475,0.4848484848484848,-0.11135460199958992,-0.3283222499736349,8.693292463036423
consensus surprise,momentum|e15|z1|tp3|sl0.5|t240,89,0.0804723929963128,0.239,-0.1584276070036872,0.2134831460674157,-0.0959511473407446,-0.3285226769817071,11.722773169852147
parameter search,grid|SR3 r4|retail sales|m5|h60|momentum,76,0.2368421052632042,0.5,-0.2631578947367958,0.4605263157894737,-0.10394254158735838,-0.3288670067964223,10.010457987738912
CPI x TY brackets,momentum|mv1|tp0.25f|slinff|tr-|t30,60,-0.0872832420549362,0.239,-0.3261832420549363,0.6333333333333333,-0.1169936368157526,-0.32889558538653935,7.90299314821493
CPI x TY brackets,fade|mv0|tp0.5f|slinff|tr4|t58,84,-0.0102369059178659,0.239,-0.2491369059178659,0.5833333333333334,-0.098877886313183,-0.32889630513596374,11.064190407500902
consensus surprise,momentum|e15|z1|tp5|sl5|t240,89,-0.1518709088967622,0.239,-0.3907709088967623,0.449438202247191,-0.09614548134152728,-0.32918804814125113,11.722773169852147
CPI x TY brackets,momentum|mv0|tp0.75f|sl0.5f|tr-|t30,84,0.0069636710165463,0.239,-0.2319363289834536,0.4285714285714285,-0.09904119262795251,-0.32943950893547597,11.064190407500902
consensus surprise,momentum|e15|z2|tp1|sl5|t30,32,-0.0173668954876183,0.239,-0.2562668954876183,0.53125,-0.1604872115354842,-0.3294849621126626,4.2149296790479625
CPI x TY brackets,momentum|mv2|tp0.25f|sl0.5f|tr4|t58,46,-0.1318451933755381,0.239,-0.3707451933755382,0.5217391304347826,-0.133879537784902,-0.32954391561813157,6.0589614136314465
CPI x TY brackets,momentum|mv3|tp3b|sl2b|tr-|t30,38,-0.1710215509654878,0.239,-0.409921550965488,0.4210526315789473,-0.1473242300242716,-0.3295992052267541,5.005228993869456
CPI x TY brackets,momentum|mv3|tp3b|sl2b|tr4|t30,38,-0.1710215509654878,0.239,-0.409921550965488,0.4210526315789473,-0.1473242300242716,-0.3295992052267541,5.005228993869456
consensus surprise,fade|e15|z1|tp3|sl5|t120,89,-0.0736263191109656,0.239,-0.3125263191109657,0.5056179775280899,-0.0962843371867179,-0.32966347022051595,11.722773169852147
consensus surprise,fade|e15|z2|tp2|sl2|t30,32,-0.0426100170098313,0.239,-0.2815100170098313,0.46875,-0.1605812685276002,-0.3296780638818769,4.2149296790479625
