config,direction,threshold,bracket_family,bracket,trail,time_stop,base_trades,trades,gross_bp,net_bp,total_net_bp,hit_rate,sr_per_trade,t_stat,avg_hold_min,pct_target,pct_stop,pct_time
momentum|mv2|tp0.25f|sl1.5f|tr2|t238,momentum,2.0,frac,tp0.25f|sl1.5f,2.0,238,46,46,-0.19004900717203713,-0.42894900717203727,-19.731654329913713,0.5434782608695652,-0.1877696450119075,-1.273515693285048,12.717391304347826,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl1.5f|tr4|t30,momentum,2.0,frac,tp0.25f|sl1.5f,4.0,30,46,46,-0.0899140469008782,-0.3288140469008783,-15.1254461574404,0.6086956521739131,-0.1110755613924215,-0.7533511104242917,14.26086956521739,0.5217391304347826,0.17391304347826086,0.30434782608695654
momentum|mv2|tp0.25f|sl1.5f|tr4|t58,momentum,2.0,frac,tp0.25f|sl1.5f,4.0,58,46,46,0.08815596282792225,-0.15074403717207788,-6.934225709915582,0.6521739130434783,-0.04778128079875968,-0.3240684133935554,20.41304347826087,0.6521739130434783,0.1956521739130435,0.15217391304347827
momentum|mv2|tp0.25f|sl1.5f|tr4|t118,momentum,2.0,frac,tp0.25f|sl1.5f,4.0,118,46,46,0.041081320091832914,-0.19781867990816715,-9.09965927577569,0.6956521739130435,-0.060670903134824504,-0.411490085434609,26.47826086956522,0.6521739130434783,0.2608695652173913,0.08695652173913043
momentum|mv2|tp0.25f|sl1.5f|tr4|t238,momentum,2.0,frac,tp0.25f|sl1.5f,4.0,238,46,46,0.09741498463394549,-0.1414850153660546,-6.508310706838511,0.717391304347826,-0.04317656160452291,-0.292837688338611,36.91304347826087,0.6521739130434783,0.2608695652173913,0.08695652173913043
momentum|mv2|tp0.25f|sl2f|tr-|t30,momentum,2.0,frac,tp0.25f|sl2f,,30,46,46,0.009175277494924517,-0.22972472250507545,-10.56733723523347,0.6304347826086957,-0.07529581895339137,-0.5106810904915581,17.456521739130434,0.5217391304347826,0.021739130434782608,0.45652173913043476
momentum|mv2|tp0.25f|sl2f|tr-|t58,momentum,2.0,frac,tp0.25f|sl2f,,58,46,46,0.4936228898625162,0.2547228898625162,11.717252933675745,0.6956521739130435,0.08651891272668547,0.5867998158935972,27.369565217391305,0.6956521739130435,0.021739130434782608,0.2826086956521739
momentum|mv2|tp0.25f|sl2f|tr-|t118,momentum,2.0,frac,tp0.25f|sl2f,,118,46,46,0.8079454522038535,0.5690454522038533,26.17609080137725,0.7608695652173914,0.22773578065997774,1.5445792134006067,43.17391304347826,0.717391304347826,0.021739130434782608,0.2608695652173913
momentum|mv2|tp0.25f|sl2f|tr-|t238,momentum,2.0,frac,tp0.25f|sl2f,,238,46,46,0.7073937371275327,0.4684937371275326,21.5507119078665,0.8043478260869565,0.14876315598647205,1.0089608132313905,74.47826086956522,0.717391304347826,0.021739130434782608,0.2608695652173913
momentum|mv2|tp0.25f|sl2f|tr2|t30,momentum,2.0,frac,tp0.25f|sl2f,2.0,30,46,46,-0.2655730417186605,-0.5044730417186606,-23.205759919058387,0.5,-0.2209656937574462,-1.4986622500132032,7.717391304347826,0.43478260869565216,0.5,0.06521739130434782
momentum|mv2|tp0.25f|sl2f|tr2|t58,momentum,2.0,frac,tp0.25f|sl2f,2.0,58,46,46,-0.23243751202490398,-0.47133751202490415,-21.68152555314559,0.5217391304347826,-0.20576126685700274,-1.3955408095700892,8.804347826086957,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl2f|tr2|t118,momentum,2.0,frac,tp0.25f|sl2f,2.0,118,46,46,-0.2230178442798225,-0.4619178442798226,-21.248220836871837,0.5217391304347826,-0.2020470525284724,-1.3703497823659445,10.108695652173912,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl2f|tr2|t238,momentum,2.0,frac,tp0.25f|sl2f,2.0,238,46,46,-0.19004900717203713,-0.42894900717203727,-19.731654329913713,0.5434782608695652,-0.1877696450119075,-1.273515693285048,12.717391304347826,0.45652173913043476,0.5217391304347826,0.021739130434782608
momentum|mv2|tp0.25f|sl2f|tr4|t30,momentum,2.0,frac,tp0.25f|sl2f,4.0,30,46,46,-0.09568144207189179,-0.33458144207189183,-15.390746335307025,0.6086956521739131,-0.1127194355598006,-0.7645004074781921,14.58695652173913,0.5217391304347826,0.17391304347826086,0.30434782608695654
momentum|mv2|tp0.25f|sl2f|tr4|t58,momentum,2.0,frac,tp0.25f|sl2f,4.0,58,46,46,0.08238856765690862,-0.15651143234309148,-7.199525887782208,0.6521739130434783,-0.04948648710232249,-0.33563368523362375,20.73913043478261,0.6521739130434783,0.1956521739130435,0.15217391304347827
momentum|mv2|tp0.25f|sl2f|tr4|t118,momentum,2.0,frac,tp0.25f|sl2f,4.0,118,46,46,0.0353139249208193,-0.20358607507918072,-9.364959453642314,0.6956521739130435,-0.0622965415690894,-0.4225157017290447,26.804347826086957,0.6521739130434783,0.2608695652173913,0.08695652173913043
momentum|mv2|tp0.25f|sl2f|tr4|t238,momentum,2.0,frac,tp0.25f|sl2f,4.0,238,46,46,0.09164758946293187,-0.14725241053706817,-6.7736108847051355,0.717391304347826,-0.04483315229749122,-0.3040732330652962,37.23913043478261,0.6521739130434783,0.2608695652173913,0.08695652173913043
