Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
2074184988000000101,,NEWT,TRAD,2026-02-13 16:37:06+00:00,,CR,,I,True,2026-02-13 16:37:06+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074185951000000101,2074184988000000101,MODI,TRAD,2026-02-13 16:37:49+00:00,True,CR,,I,True,2026-02-13 16:37:06+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074185953000000301,,NEWT,TRAD,2026-02-13 16:37:50+00:00,,CR,,I,True,2026-02-13 16:37:50+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074186944000000201,,NEWT,TRAD,2026-02-13 16:38:18+00:00,,CR,,I,True,2026-02-13 16:38:18+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"70,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005148,,,,,,False,,,3.0,,,A004,,,,,,,,1611258.47,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074188986000000201,2074180214000000301,MODI,TRAD,2026-02-13 16:38:21+00:00,True,CR,,I,True,2026-02-13 16:32:58+00:00,2025-09-22,2030-12-20,,,BILT,False,False,False,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,False,,,,,,A004,,,,,,,,859320.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074186943000000101,,NEWT,TRAD,2026-02-13 16:38:29+00:00,,CR,,I,True,2026-02-13 16:38:29+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"110,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005145,,,,,,False,,,3.0,,,A004,,,,,,,,2533471.40982,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074188054000000201,2074185953000000301,MODI,TRAD,2026-02-13 16:38:33+00:00,True,CR,,I,True,2026-02-13 16:37:50+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074188055000000302,,NEWT,TRAD,2026-02-13 16:38:38+00:00,,CR,,I,True,2026-02-13 16:38:38+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"5,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074194170000000101,,NEWT,TRAD,2026-02-13 16:38:48+00:00,,CR,,N,False,2025-12-17 01:03:59+00:00,2026-02-13,2026-03-20,2026-03-20,False,BILT,False,False,True,"790,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2999,0.0,,,,,True,,,3.0,3.0,,A004,,,A004,,DAIL,,1.0,,MNTH,,,MNTH,3.0,,,3.0,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ2VLW2S4D7P,NA/CDS Corp Idx,IBOXX USD LIQUID LEVERAGED LOANS INDEX
2074208778000000101,2074180213000000201,TERM,ETRM,2026-02-13 16:38:49+00:00,,CR,,N,False,2026-02-13 16:21:37+00:00,2026-02-14,2030-12-20,,False,BILT,False,False,False,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,False,,,,,,A004,,,,,,,,655000.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ5M5DL5Q4LN,NA/CDS Mun Idx Tra,CDX.NA.IG
2074188989000000501,,NEWT,TRAD,2026-02-13 16:39:12+00:00,,CR,,I,True,2026-02-13 16:39:12+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"2,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010792,,,,,,False,,,3.0,,,A004,,,,,,,,171666.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074188990000000601,,NEWT,TRAD,2026-02-13 16:39:27+00:00,,CR,,I,True,2026-02-13 16:39:27+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"47,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005143,,,,,,False,,,3.0,,,A004,,,,,,,,1082907.12,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074190103000000201,2074188055000000302,MODI,TRAD,2026-02-13 16:39:33+00:00,True,CR,,I,True,2026-02-13 16:38:38+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"5,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,107.93,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,0.99,,,,,,,OTHR,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074192696000000101,,NEWT,TRAD,2026-02-13 16:40:08+00:00,,CR,,I,True,2026-02-13 16:40:08+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00514,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074201709000000101,,NEWT,TRAD,2026-02-13 16:40:34+00:00,,CR,,N,False,2025-12-17 01:03:59+00:00,2026-02-13,2026-03-20,2026-03-20,False,BILT,False,False,True,"9,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2999,0.0,,,,,True,,,3.0,3.0,,A004,,,A004,,DAIL,,1.0,,MNTH,,,MNTH,3.0,,,3.0,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ2VLW2S4D7P,NA/CDS Corp Idx,IBOXX USD LIQUID LEVERAGED LOANS INDEX
2074194380000000101,2074192696000000101,MODI,TRAD,2026-02-13 16:40:50+00:00,True,CR,,I,True,2026-02-13 16:40:08+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00514,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074196863000000101,,NEWT,TRAD,2026-02-13 16:41:08+00:00,,CR,,I,True,2026-02-13 16:41:08+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010792575,,,,,,False,,,3.0,,,A004,,,,,,,,2147248.12,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074196864000000201,,NEWT,TRAD,2026-02-13 16:41:09+00:00,,CR,,I,True,2026-02-13 16:41:09+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"40,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00514,,,,,,False,,,3.0,,,A004,,,,,,,,922165.47,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074199764000000101,,NEWT,TRAD,2026-02-13 16:42:16+00:00,,CR,,I,True,2026-02-13 16:42:16+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"15,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079186,,,,,,False,,,3.0,,,A004,,,,,,,,1287287.1,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074205846000000101,,NEWT,TRAD,2026-02-13 16:42:31+00:00,,CR,,N,False,2025-12-17 01:03:59+00:00,2026-02-13,2026-03-20,2026-03-20,False,BILT,False,False,True,"5,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2999,0.0,,,,,True,,,3.0,3.0,,A004,,,A004,,DAIL,,1.0,,MNTH,,,MNTH,3.0,,,3.0,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ2VLW2S4D7P,NA/CDS Corp Idx,IBOXX USD LIQUID LEVERAGED LOANS INDEX
2074203017000000101,,NEWT,TRAD,2026-02-13 16:43:04+00:00,,CR,,I,True,2026-02-13 16:43:04+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"16,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079226,,,,,,False,,,3.0,,,A004,,,,,,,,1373743.42923,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074204209000000101,,NEWT,TRAD,2026-02-13 16:43:25+00:00,,CR,,I,True,2026-02-13 16:43:25+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"95,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00514925,,,,,,False,,,3.0,,,A004,,,,,,,,2186171.21,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074204211000000301,,NEWT,TRAD,2026-02-13 16:43:31+00:00,,CR,,I,True,2026-02-13 16:43:31+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079216,,,,,,False,,,3.0,,,A004,,,,,,,,858488.4,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074204212000000401,,NEWT,TRAD,2026-02-13 16:43:40+00:00,,CR,,I,True,2026-02-13 16:43:40+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"13,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079121,,,,,,False,,,3.0,,,A004,,,,,,,,1114812.27,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074208779000000201,,NEWT,TRAD,2026-02-13 16:44:31+00:00,,CR,,I,True,2026-02-13 16:44:31+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"1,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079234,,,,,,False,,,3.0,,,A004,,,,,,,,85866.66,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074208781000000401,,NEWT,TRAD,2026-02-13 16:44:36+00:00,,CR,,I,True,2026-02-13 16:44:36+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"75,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051478,,,,,,False,,,3.0,,,A004,,,,,,,,1726416.15,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074212017000000101,,NEWT,TRAD,2026-02-13 16:45:11+00:00,,CR,,I,True,2026-02-13 16:45:11+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079275,,,,,,False,,,3.0,,,A004,,,,,,,,859072.5,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074216676000000101,,NEWT,TRAD,2026-02-13 16:45:53+00:00,,CR,,I,False,2026-02-13 16:45:53+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"85,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005147,,,,,,False,,,3.0,,,A004,,,,,,,,1956912.31,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074216677000000201,,NEWT,TRAD,2026-02-13 16:45:55+00:00,,CR,,I,True,2026-02-13 16:45:55+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005142,,,,,,False,,,3.0,,,A004,,,,,,,,1152254.84,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074216678000000301,,NEWT,TRAD,2026-02-13 16:45:57+00:00,,CR,,I,True,2026-02-13 16:45:57+00:00,2026-02-14,2030-12-20,,False,BBSF,False,True,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079325,,,,,,False,,,3.0,,,A004,,,,,,,,4297837.5,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074221706000000101,,NEWT,TRAD,2026-02-13 16:46:06+00:00,,CR,,N,False,2026-02-13 15:37:33+00:00,2026-02-13,2026-05-20,2030-12-20,True,BILT,False,False,True,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-05-20,0.01,,"170,827.5618",USD,,,,,,,0.0065,,False,,,,,3.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ9JX9T00TGT,NA/CDS Idx Swt,NA/CDS Corp Idx
2074221708000000301,,NEWT,TRAD,2026-02-13 16:46:32+00:00,,CR,,I,True,2026-02-13 16:46:32+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079425,,,,,,False,,,3.0,,,A004,,,,,,,,2151393.75,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074226669000000101,,NEWT,TRAD,2026-02-13 16:46:57+00:00,,CR,,I,True,2026-02-13 16:46:57+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051404,,,,,,False,,,3.0,,,A004,,,,,,,,576308.22,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074226671000000301,,NEWT,TRAD,2026-02-13 16:47:10+00:00,,CR,,I,False,2026-02-13 16:47:10+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"2,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107942,,,,,,False,,,3.0,,,A004,,,,,,,,172101.4279,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074226672000000401,,NEWT,TRAD,2026-02-13 16:47:12+00:00,,CR,,I,False,2026-02-13 16:47:12+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,98.87,,USD,,,,False,,,1.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZ1VHXZP8T9T,NA/CDS Corp Idx,CDX.EM
2074332597000000101,,NEWT,TRAD,2026-02-13 16:49:06+00:00,,CR,,N,False,2026-02-13 16:49:06+00:00,2026-02-14,2064-11-18,,False,BILT,False,False,True,"50,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,False,,,,,,A004,,,,,,,,42407.18,MNTH,,,,1.0,,,,UFRO,USD,USD,,,,False,0.998673491,,,,,,,,,,False,,,,,,,,,QZQHLXWDFWRT,NA/CDS Corp Idx,CMBX.NA.AAA
2074254426000000101,,NEWT,TRAD,2026-02-13 16:50:31+00:00,,CR,,I,True,2026-02-13 16:50:31+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079161,,,,,,False,,,3.0,,,A004,,,,,,,,857943.9,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074275212000000101,,NEWT,TRAD,2026-02-13 16:52:24+00:00,,CR,,I,True,2026-02-13 16:52:24+00:00,2026-02-14,2030-12-20,,False,BBSF,False,True,,"65,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107925,,,,,,False,,,3.0,,,A004,,,,,,,,5582362.5,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074275214000000301,,NEWT,TRAD,2026-02-13 16:52:28+00:00,,CR,,I,True,2026-02-13 16:52:28+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"17,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079231,,,,,,False,,,3.0,,,A004,,,,,,,,1459679.21442,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074290014000000201,,NEWT,TRAD,2026-02-13 16:53:46+00:00,,CR,,I,True,2026-02-13 16:53:46+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00515,,,,,,False,,,3.0,,,A004,,,,,,,,230089.39,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074313287000000101,,NEWT,TRAD,2026-02-13 16:56:33+00:00,,CR,,I,True,2026-02-13 16:56:33+00:00,2026-02-14,2030-12-20,,False,BBSF,False,True,,"76,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079375,,,,,,False,,,3.0,,,A004,,,,,,,,6536475.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074317935000000301,,NEWT,TRAD,2026-02-13 16:56:55+00:00,,CR,,I,True,2026-02-13 16:56:55+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"24,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005143,,,,,,False,,,3.0,,,A004,,,,,,,,552973.85,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074317934000000201,,NEWT,TRAD,2026-02-13 16:56:56+00:00,,CR,,I,True,2026-02-13 16:56:56+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01079375,,,,,,False,,,3.0,,,A004,,,,,,,,860062.5,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074317937000000501,,NEWT,TRAD,2026-02-13 16:57:00+00:00,,CR,,I,True,2026-02-13 16:57:00+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005151,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074326166000000202,2074317937000000501,MODI,TRAD,2026-02-13 16:57:37+00:00,True,CR,,I,True,2026-02-13 16:57:00+00:00,2025-09-22,2030-12-20,,False,TPSE,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005151,,,,,,False,,,3.0,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,USD,,,,False,1.0,,,,,,,OTHR,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
2074332600000000401,,NEWT,TRAD,2026-02-13 16:57:37+00:00,,CR,,I,True,2026-02-13 16:57:37+00:00,2026-02-17,2030-12-20,,,TWSF,False,True,,"60,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010794,,,,,,False,,,3.0,,,A004,,,,,,,,5161857.09145,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074332601000000501,,NEWT,TRAD,2026-02-13 16:58:17+00:00,,CR,,I,True,2026-02-13 16:58:17+00:00,2026-02-14,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107955,,,,,,False,,,3.0,,,A004,,,,,,,,861795.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
2074332602000000601,,NEWT,TRAD,2026-02-13 16:58:19+00:00,,CR,,I,False,2026-02-13 16:58:19+00:00,2026-02-17,2030-12-20,,,TWSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0098875,,,,,,False,,,3.0,,,A004,,,,,,,,97500.0,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ1VHXZP8T9T,NA/CDS Corp Idx,CDX.EM
2074393167000000401,,NEWT,TRAD,2026-02-13 16:58:22+00:00,,CR,,N,False,2026-02-13 16:58:22+00:00,2026-02-14,2056-12-15,,False,BILT,False,False,True,"50,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,False,,,,,,A004,,,,,,,,468704.57,MNTH,,,,1.0,,,,UFRO,USD,USD,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZ920HGNK2LT,NA/CDS Corp Idx,CMBX.NA.AAA
