trade_id,as_of_date,tenor_years,special_tenor_type,printed_pct,diff_bp,pv01,diff_bp_placebo,error
2758594814000000201,2026-04-16,4.506849315068493,STANDARD,3.53449,-0.4864482760148725,41260.091421014295,1.162615214756757,
2792380847000000201,2026-04-20,7.005479452054795,STANDARD,3.6118400000000004,-0.15502025766149785,14831.652294003414,-3.9978688389724404,
2811977634000000101,2026-04-22,1.0,STANDARD,3.65288,0.002512704264301391,6287.075060488955,0.8023706136133235,
2834622690000001401,2026-04-23,1.0,STANDARD,3.6762,0.003991179071061168,4884.342198073221,2.876196685351795,
2857966179000000901,2026-04-24,2.493150684931507,STANDARD,3.535,-0.22274714693972797,11829.442969738251,10.12457495648933,
2892875400000000101,2026-04-28,1.0,STANDARD,3.67259,0.29799969305668306,6252.368403734607,2.7607715929894194,
2895788447000000301,2026-04-28,2.493150684931507,STANDARD,3.58488,-0.36631996461511385,5912.523152565711,7.644624247175624,
2908478792000000201,2026-04-29,1.7561643835616438,STANDARD,3.6624999999999996,0.31600000039708753,20351.38283593265,9.406666927249363,
2917297576000002601,2026-04-30,2.2465753424657535,STANDARD,3.6938,-0.3678505277477484,10738.691438898468,13.015838879506125,
2928111962000000101,2026-04-30,2.493150684931507,STANDARD,3.6355,-0.3261242130950137,11817.977900069076,10.060313268292642,
2955120259000000301,2026-05-04,2.493150684931507,STANDARD,3.72499,-0.2567847422170644,21251.13232333592,18.01501162151924,
2986290078000000201,2026-05-06,2.493150684931507,STANDARD,3.6457,-0.17434722295943672,42565.394339910745,-0.3369097686413358,
3010883177000000301,2026-05-07,1.4958904109589042,STANDARD,3.7199999999999998,0.26747000775362295,7229.3058325583515,3.40903678222495,
3088283404000000501,2026-05-12,1.0,STANDARD,3.76874,0.06299348442118102,9759.658153949571,2.5535433877997615,
3112577606000000101,2026-05-13,3.7534246575342465,STANDARD,3.7969999999999997,1.9761934932415848,11151.43799799961,15.08992632495989,
3184088680000000101,2026-05-18,1.5041095890410958,STANDARD,3.864,0.1589999996717495,4242.030076076938,13.27698111639859,
